# time,X,Y,Z,id,intensity,distance
2070221597,0.010889,7.798878,-2.078505,0,15,8.074
2070221602,0.015137,8.971987,-2.061649,2,5,9.208
2070221607,0.020897,10.564251,-2.045386,4,8,10.762
2070221609,0.102673,48.351197,4.226491,5,16,48.536
2070221611,0.028658,12.630526,-1.993884,6,11,12.788
2070221616,0.040758,15.922373,-1.949928,8,6,16.042
2070221625,0.032232,10.259869,-0.535500,12,2,10.274
2070221653,0.038065,7.789133,-2.075917,0,15,8.064
2070221657,0.046405,8.962136,-2.059400,2,5,9.198
2070221662,0.057601,10.532702,-2.039281,4,8,10.730
2070221664,0.272300,48.501963,4.239739,5,51,48.688
2070221667,0.073315,12.729116,-2.009527,6,11,12.888
2070221671,0.096470,15.943970,-1.952609,8,7,16.064
2070221676,0.064499,10.170943,-0.886160,10,1,10.210
2070221680,0.067860,10.231733,-0.534034,12,2,10.246
2070221708,0.065141,7.775430,-2.072293,0,15,8.050
2070221713,0.077874,8.983354,-2.064349,2,5,9.220
2070221717,0.094560,10.554032,-2.043478,4,12,10.752
2070221720,0.441493,48.488763,4.238693,5,59,48.676
2070221722,0.117492,12.701129,-2.005147,6,11,12.860
2070221726,0.152181,15.949491,-1.953340,8,6,16.070
2070221731,0.099492,10.118857,-0.881628,10,1,10.158
2070221736,0.102888,10.163531,-0.530475,12,2,10.178
2070221763,0.092282,7.775155,-2.072293,0,15,8.050
2070221768,0.109284,8.992772,-2.066598,2,5,9.230
2070221772,0.131442,10.569344,-2.046531,4,8,10.768
2070221775,0.610016,48.498891,4.239739,5,17,48.688
2070221777,0.160645,12.629537,-1.993884,6,11,12.788
2070221782,0.207364,15.946883,-1.953097,8,7,16.068
2070221791,0.137975,10.167110,-0.530685,12,2,10.182
2070221819,0.119009,7.792181,-2.076952,0,15,8.068
2070221823,0.139586,8.972863,-2.062099,2,5,9.210
2070221828,0.167475,10.572762,-2.047294,4,8,10.772
2070221830,0.775328,48.512471,4.241133,5,51,48.704
2070221837,0.261669,15.948070,-1.953340,8,7,16.070
2070221846,0.172069,10.136627,-0.529115,12,2,10.152
2070221874,0.145419,7.785936,-2.075399,0,13,8.062
2070221878,0.170115,8.968438,-2.061199,2,5,9.206
2070221883,0.203157,10.548573,-2.042715,4,8,10.748
2070221885,0.941583,48.523479,4.242353,5,42,48.718
2070221892,0.316291,15.941124,-1.952609,8,7,16.064
2070221902,0.206356,10.104024,-0.527440,12,1,10.120
2070221929,0.172982,7.802763,-2.080058,0,13,8.080
2070221934,0.201901,8.989220,-2.066148,2,5,9.228
2070221938,0.240245,10.559576,-2.045005,4,8,10.760
2070221941,1.110636,48.505953,4.241133,5,17,48.704
2070221948,0.371887,15.937938,-1.952365,8,6,16.062
2070221952,0.235986,9.989046,-0.870472,10,1,10.030
2070221957,0.242580,10.143176,-0.529533,12,1,10.160
2070221961,0.250475,10.347392,-0.179967,14,1,10.352
2070221984,0.199772,7.784731,-2.075399,0,13,8.062
2070221989,0.232874,8.972876,-2.062549,2,8,9.212
2070221994,0.276588,10.539047,-2.041189,4,8,10.740
2070222003,0.427945,15.952418,-1.954315,8,7,16.078
2070222008,0.271609,10.016044,-0.872912,10,1,10.058
2070222012,0.276671,10.094351,-0.527021,12,1,10.112
2070222017,0.285153,10.294483,-0.179060,14,1,10.300
2070222040,0.226663,7.774331,-2.072811,0,13,8.052
2070222044,0.264652,8.987591,-2.066148,2,5,9.228
2070222049,0.313608,10.545867,-2.042715,4,8,10.748
2070222054,0.379108,12.624868,-1.993884,6,11,12.788
2070222058,0.483987,15.962732,-1.955778,8,7,16.090
2070222063,0.303522,9.915462,-0.864197,10,1,9.958
2070222067,0.308204,9.973545,-0.520741,12,1,9.992
2070222072,0.321086,10.293425,-0.179060,14,1,10.300
2070222095,0.254303,7.788939,-2.076952,0,13,8.068
2070222100,0.295574,8.972979,-2.062999,2,5,9.214
2070222104,0.350418,10.544708,-2.042715,4,8,10.748
2070222113,0.539973,15.968881,-1.956753,8,7,16.098
2070222123,0.343291,9.980393,-0.521160,12,1,10.000
2070222150,0.281909,7.799588,-2.080058,0,13,8.080
2070222155,0.327107,8.977735,-2.064349,2,5,9.220
2070222160,0.388377,10.574812,-2.048821,4,8,10.780
2070222169,0.595860,15.970866,-1.957240,8,6,16.102
2070222178,0.379034,10.003084,-0.522416,12,1,10.024
2070222206,0.308980,7.794695,-2.079023,0,13,8.076
2070222210,0.358754,8.984327,-2.066148,2,5,9.228
2070222215,0.425287,10.573391,-2.048821,4,8,10.780
2070222224,0.651119,15.956789,-1.955778,8,7,16.090
2070222229,0.881352,21.445908,-1.874158,10,2,21.546
2070222233,0.412793,9.973762,-0.520950,12,1,9.996
2070222261,0.336020,7.789709,-2.077987,0,13,8.072
2070222266,0.390451,8.990808,-2.067948,2,2,9.236
2070222270,0.460821,10.540460,-2.042715,4,8,10.748
2070222279,0.707606,15.972267,-1.957971,8,7,16.108
2070222284,0.441934,9.910258,-0.864197,10,1,9.958
2070222289,0.448680,9.996203,-0.522206,12,1,10.020
2070222316,0.363299,7.790419,-2.078505,0,13,8.074
2070222321,0.421310,8.979660,-2.065698,2,5,9.226
2070222325,0.498754,10.566250,-2.048058,4,8,10.776
2070222335,0.763269,15.977653,-1.958946,8,7,16.116
2070222339,0.474252,9.868870,-0.860711,10,1,9.918
2070222344,0.478699,9.902831,-0.517391,12,1,9.928
2070222372,0.390004,7.792996,-2.079540,0,13,8.078
2070222376,0.451771,8.976228,-2.065249,2,5,9.224
2070222381,0.536498,10.599785,-2.054927,4,4,10.812
2070222390,0.818658,15.994788,-1.961384,8,7,16.136
2070222395,0.509885,9.906994,-0.864197,10,1,9.958
2070222399,0.508064,9.817371,-0.512995,12,1,9.844
2070222427,0.416524,7.791624,-2.079540,0,13,8.078
2070222431,0.481651,8.961013,-2.062099,2,5,9.210
2070222436,0.570394,10.554760,-2.046531,4,8,10.768
2070222441,0.690605,12.710580,-2.009527,6,11,12.888
2070222445,0.871389,15.952241,-1.956509,8,7,16.096
2070222450,0.543959,9.905182,-0.864197,10,1,9.958
2070222454,0.543443,9.843481,-0.514461,12,1,9.872
2070222459,0.548524,9.883282,-0.172079,14,1,9.900
2070222482,0.443500,7.786265,-2.078505,0,13,8.074
2070222487,0.514933,8.994297,-2.070197,2,5,9.246
2070222491,0.607233,10.552705,-2.046531,4,8,10.768
2070222501,0.927989,15.964956,-1.958459,8,7,16.112
2070222505,0.577137,9.879355,-0.862105,10,1,9.934
2070222510,0.587164,10.001030,-0.522834,12,1,10.032
2070222514,0.583020,9.881307,-0.172079,14,1,9.900
2070222537,0.471142,7.792382,-2.080576,0,13,8.082
2070222542,0.546798,9.000226,-2.071997,2,5,9.254
2070222547,0.644305,10.554440,-2.047294,4,8,10.772
