# time,X,Y,Z,id,intensity,distance
2112021497,0.000000,5.758850,-1.531879,0,92,5.962
2112021502,0.001672,5.748783,-1.317511,2,60,5.900
2112021506,0.003341,5.742518,-1.108133,4,74,5.850
2112021511,0.005282,6.052552,-0.952030,6,18,6.128
2112021515,0.019289,16.577495,-2.030362,8,6,16.702
2112021520,0.033255,22.864637,-1.996699,10,6,22.952
2112021525,0.044947,25.752619,-1.347440,12,31,25.788
2112021552,0.020102,5.758815,-1.531879,0,92,5.962
2112021557,0.021747,5.750691,-1.317961,2,66,5.902
2112021561,0.023346,5.732655,-1.106225,4,71,5.840
2112021566,0.026435,6.058423,-0.952969,6,22,6.134
2112021568,0.142515,31.608303,3.875951,7,87,31.846
2112021571,0.077192,16.585267,-2.031337,8,7,16.710
2112021575,0.113107,22.872351,-1.997396,10,6,22.960
2112021580,0.134777,25.740322,-1.346812,12,82,25.776
2112021608,0.040164,5.752914,-1.530326,0,96,5.956
2112021612,0.041863,5.756426,-1.319311,2,60,5.908
2112021617,0.043342,5.730576,-1.105843,4,77,5.838
2112021621,0.047552,6.054343,-0.952343,6,21,6.130
2112021624,0.251625,31.454766,3.857183,7,14,31.692
2112021626,0.135020,16.576956,-2.030362,8,7,16.702
2112021631,0.192778,22.851893,-1.995653,10,6,22.940
2112021635,0.224836,25.763661,-1.348068,12,95,25.800
2112021663,0.060225,5.750807,-1.529809,0,90,5.954
2112021667,0.061914,5.756245,-1.319311,2,60,5.908
2112021672,0.063392,5.742169,-1.108133,4,74,5.850
2112021677,0.068307,6.032414,-0.948902,6,18,6.108
2112021679,0.360689,31.459660,3.857914,7,14,31.698
2112021681,0.192517,16.586314,-2.031580,8,7,16.712
2112021686,0.271808,22.859060,-1.996350,10,6,22.948
2112021691,0.313570,25.756742,-1.347754,12,93,25.794
2112021718,0.079930,5.760227,-1.532397,0,96,5.964
2112021723,0.081367,5.746259,-1.317061,2,66,5.898
2112021727,0.083047,5.749772,-1.109659,4,74,5.858
2112021732,0.089215,6.057823,-0.952969,6,22,6.134
2112021734,0.467078,31.412598,3.852308,7,14,31.652
2112021737,0.248935,16.583578,-2.031337,8,9,16.710
2112021741,0.349422,22.846050,-1.995304,10,6,22.936
2112021746,0.401166,25.751531,-1.347544,12,93,25.790
2112021750,0.759896,47.906675,-0.835619,14,37,47.920
2112021773,0.099568,5.761853,-1.532914,0,92,5.966
2112021778,0.100957,5.747897,-1.317511,2,60,5.900
2112021783,0.102265,5.729827,-1.105843,4,77,5.838
2112021787,0.109939,6.063410,-0.953908,6,18,6.140
2112021790,0.573694,31.394949,3.850359,7,14,31.636
2112021792,0.305265,16.576680,-2.030606,8,7,16.704
2112021797,0.427472,22.860664,-1.996699,10,4,22.952
2112021801,0.488844,25.752014,-1.347649,12,95,25.792
2112021806,0.922397,47.875821,-0.835131,14,88,47.892
2112021829,0.119097,5.757618,-1.531879,0,92,5.962
2112021833,0.120560,5.749468,-1.317961,2,66,5.902
2112021838,0.121849,5.733371,-1.106606,4,74,5.842
2112021843,0.130149,6.043251,-0.950779,6,18,6.120
2112021845,0.681228,31.424568,3.854258,7,14,31.668
2112021847,0.361680,16.575545,-2.030606,8,7,16.704
2112021852,0.504481,22.823223,-1.993561,10,72,22.916
2112021861,1.084969,47.856411,-0.834851,14,88,47.876
2112021884,0.138319,5.741729,-1.527738,0,92,5.946
2112021889,0.140210,5.749023,-1.317961,2,62,5.902
2112021893,0.141383,5.727031,-1.105461,4,82,5.836
2112021898,0.150980,6.042767,-0.950779,6,21,6.120
2112021900,0.790572,31.453779,3.858158,7,14,31.700
2112021902,0.419406,16.588085,-2.032312,8,12,16.718
2112021907,0.583610,22.813364,-1.992864,10,97,22.908
2112021912,0.946740,36.581532,-1.915599,12,3,36.644
2112021916,1.253337,47.876302,-0.835270,14,75,47.900
2112021939,0.158969,5.745060,-1.528773,0,92,5.950
2112021944,0.160615,5.742640,-1.316611,2,60,5.896
2112021949,0.162150,5.736301,-1.107369,4,74,5.846
2112021953,0.172881,6.052061,-0.952343,6,21,6.130
2112021955,0.901567,31.397174,3.851577,7,19,31.646
2112021958,0.478468,16.576557,-2.031093,8,81,16.708
2112021967,1.077149,36.561939,-1.914761,12,3,36.628
2112021972,1.424864,47.879507,-0.835410,14,88,47.908
2112021995,0.179825,5.754109,-1.531362,0,96,5.960
2112021999,0.181242,5.745926,-1.317511,2,68,5.900
2112022004,0.182964,5.747461,-1.109659,4,77,5.858
2112022008,0.194275,6.047459,-0.951718,6,21,6.126
2112022011,1.014187,31.427502,3.855721,7,14,31.680
2112022013,0.513753,15.848593,-1.941885,8,78,15.976
2112022018,0.517793,15.831030,-1.382076,10,51,15.900
2112022022,1.209261,36.645735,-1.919367,12,3,36.716
2112022027,1.593727,47.874183,-0.835410,14,100,47.908
2112022050,0.200111,5.759238,-1.532914,0,100,5.966
2112022055,0.201230,5.743310,-1.317061,2,62,5.898
2112022059,0.202818,5.740901,-1.108514,4,79,5.852
2112022064,0.215665,6.054641,-0.952969,6,22,6.134
2112022066,1.125019,31.455512,3.859621,7,14,31.712
2112022068,0.568501,15.830832,-1.939935,8,86,15.960
2112022073,0.572834,15.823153,-1.381553,10,79,15.894
2112022078,1.341250,36.753063,-1.925229,12,3,36.828
2112022082,1.761123,47.876322,-0.835550,14,63,47.916
2112022105,0.219991,5.752713,-1.531362,0,96,5.960
2112022110,0.221502,5.748415,-1.318411,2,60,5.904
2112022114,0.222475,5.730349,-1.106606,4,77,5.842
2112022119,0.236567,6.047929,-0.952030,6,18,6.128
2112022121,1.234968,31.455360,3.860108,7,14,31.716
2112022124,0.623914,15.832718,-1.940422,8,87,15.964
2112022128,0.628301,15.827029,-1.382076,10,100,15.900
2112022133,1.470971,36.784079,-1.927113,12,3,36.864
2112022161,0.239668,5.742259,-1.528773,0,92,5.950
2112022165,0.241648,5.749554,-1.318861,2,62,5.906
2112022170,0.242974,5.741306,-1.108896,4,74,5.854
2112022174,0.258265,6.060882,-0.954220,6,22,6.142
2112022177,1.351714,31.613487,3.880095,7,43,31.880
2112022179,0.679347,15.834411,-1.940910,8,91,15.968
2112022184,0.682598,15.802844,-1.380159,10,94,15.878
2112022188,1.602139,36.842573,-1.930462,12,3,36.928
2112022216,0.259973,5.747177,-1.530326,0,94,5.956
2112022220,0.261893,5.752569,-1.319761,2,62,5.910
2112022225,0.262744,5.734540,-1.107751,4,79,5.848
2112022230,0.278419,6.038237,-0.950779,6,18,6.120
2112022234,0.734891,15.837892,-1.941641,8,94,15.974
2112022239,0.738221,15.810316,-1.381030,10,100,15.888
2112022243,1.731484,36.852716,-1.931300,12,3,36.944
2112022271,0.280221,5.750094,-1.531362,0,94,5.960
2112022276,0.281399,5.739941,-1.317061,2,66,5.898
2112022280,0.282953,5.737509,-1.108514,4,79,5.852
2112022285,0.299103,6.029337,-0.949527,6,14,6.112
2112022290,0.790567,15.843160,-1.942616,8,92,15.982
2112022294,0.793704,15.813613,-1.381553,10,99,15.894
2112022299,1.858301,36.810543,-1.929415,12,3,36.908
2112022326,0.300996,5.762585,-1.534985,0,100,5.974
2112022331,0.301843,5.746708,-1.318861,2,62,5.906
2112022336,0.302876,5.734526,-1.108133,4,71,5.850
2112022340,0.320357,6.032201,-0.950153,6,14,6.116
2112022343,1.713197,32.170478,3.950535,7,25,32.458
2112022345,0.845124,15.826428,-1.940910,8,87,15.968
2112022349,0.849220,15.816714,-1.382076,10,100,15.900
2112022354,1.990873,36.879617,-1.933393,12,3,36.984
2112022382,0.320572,5.751855,-1.532397,0,85,5.964
2112022386,0.321465,5.737837,-1.317061,2,56,5.898
2112022391,0.321787,5.713833,-1.104316,4,68,5.830
2112022396,0.344091,6.078379,-0.957662,6,3,6.164
2112022398,1.831219,32.265379,3.962966,7,85,32.560
2112022400,0.900138,15.819418,-1.940422,8,87,15.964
2112022405,0.903970,15.805697,-1.381379,10,100,15.892
2112022409,2.122117,36.916310,-1.935696,12,3,37.028
2112022446,0.643953,10.764913,-2.088128,4,3,10.986
2112022451,0.785848,13.073149,-2.067721,6,11,13.260
2112022453,1.944910,32.276624,3.965159,7,100,32.578
2112022455,0.955832,15.824106,-1.941397,8,87,15.972
2112022460,0.959016,15.800457,-1.381205,10,96,15.890
2112022465,2.258017,37.024304,-1.941767,12,3,37.144
2112022492,0.490515,7.818286,-2.087822,0,13,8.110
2112022497,0.572244,9.078702,-2.090443,2,5,9.336
2112022502,0.680285,10.743006,-2.084311,4,8,10.966
2112022508,2.058575,32.285487,3.967109,7,100,32.594
2112022511,1.012581,15.844445,-1.944322,8,53,15.996
2112022515,1.015058,15.810931,-1.382425,10,87,15.904
2112022520,2.389813,37.056059,-1.943860,12,3,37.184
2112022548,0.517712,7.835893,-2.092999,0,15,8.130
2112022552,0.602542,9.078695,-2.090893,2,2,9.338
2112022557,0.717369,10.760270,-2.088128,4,7,10.986
2112022564,2.165916,32.270505,3.966134,7,100,32.586
2112022566,1.065312,15.837008,-1.943835,8,100,15.992
2112022571,1.067924,15.805451,-1.382251,10,94,15.902
2112022575,2.517545,37.095645,-1.946372,12,3,37.232
2112022603,0.546416,7.843627,-2.095587,0,13,8.140
2112022607,0.635293,9.080369,-2.091793,2,5,9.342
2112022612,0.755863,10.757634,-2.088128,4,7,10.986
2112022617,0.923795,13.091850,-2.072101,6,11,13.288
2112022619,2.282484,32.278390,3.968084,7,95,32.602
2112022621,1.120846,15.817254,-1.941885,8,91,15.976
2112022626,1.125174,15.811466,-1.383122,10,100,15.912
2112022630,2.655379,37.158118,-1.950141,12,3,37.304
2112022658,0.574477,7.841621,-2.095587,0,13,8.140
2112022663,0.667074,9.070273,-2.089993,2,5,9.334
2112022667,0.794036,10.754884,-2.088128,4,7,10.986
2112022672,0.977360,13.187002,-2.087745,6,11,13.388
2112022674,2.397492,32.285976,3.970034,7,95,32.618
2112022677,1.176807,15.817170,-1.942372,8,91,15.980
2112022681,1.180441,15.805438,-1.382948,10,97,15.910
2112022686,2.791041,37.228290,-1.954327,12,3,37.384
2112022713,0.601605,7.845399,-2.097140,0,15,8.146
2112022718,0.698987,9.081551,-2.093142,2,5,9.348
2112022723,0.831844,10.767779,-2.091181,4,7,11.002
2112022727,1.022235,13.183600,-2.087745,6,11,13.388
2112022730,2.510127,32.313254,3.974422,7,100,32.654
2112022732,1.230786,15.815053,-1.942616,8,94,15.982
2112022736,1.233606,15.793383,-1.382251,10,99,15.902
