# time,X,Y,Z,id,intensity,distance
2092621699,0.001213,0.579204,-0.028155,12,10,0.580
2092621750,0.002985,0.563838,-0.045630,10,5,0.566
2092621759,0.002985,0.507914,-0.008166,14,11,0.508
2092621810,0.005257,0.579181,-0.028155,12,10,0.580
2092621815,0.004757,0.507900,-0.008166,14,11,0.508
2092621870,0.006504,0.507881,-0.008166,14,11,0.508
2092621900,0.008368,0.571155,0.027736,3,6,0.572
2092621921,0.009224,0.579132,-0.028155,12,10,0.580
2092621976,0.011246,0.579096,-0.028155,12,10,0.580
2092622066,0.014398,0.571035,0.027736,3,6,0.572
2092622142,0.015160,0.507077,-0.024387,12,12,0.508
2092622257,0.018848,0.507573,-0.008166,14,11,0.508
2092622453,0.028153,0.570522,0.027736,3,6,0.572
2092622478,0.025845,0.507265,-0.008166,14,11,0.508
2092622568,0.031884,0.562944,0.045630,5,15,0.566
2092622619,0.034126,0.570196,0.027736,3,6,0.572
2092622639,0.035360,0.578125,-0.028155,12,10,0.580
2092622699,0.032925,0.506854,-0.008166,14,11,0.508
2092622729,0.038105,0.569944,0.027736,3,6,0.572
2092622734,0.037777,0.562579,0.045630,5,15,0.566
2092622755,0.034694,0.506736,-0.008166,14,11,0.508
2092622785,0.040095,0.569807,0.027736,3,6,0.572
2092622840,0.042083,0.569664,0.027736,3,6,0.572
2092622845,0.041704,0.562302,0.045630,5,15,0.566
2092622916,0.045444,0.577420,-0.028155,12,10,0.580
2092622921,0.039998,0.506345,-0.008166,14,11,0.508
2092623056,0.043816,0.500007,0.008061,1,28,0.502
2092623121,0.051452,0.561494,0.045630,5,15,0.566
2092623243,0.055740,0.561084,-0.045630,10,5,0.566
2092623559,0.067783,0.567180,0.027736,3,6,0.572
2092623575,0.067478,0.559794,-0.045630,10,5,0.566
2092623635,0.071490,0.574776,-0.028155,12,10,0.580
2092623685,0.071385,0.559309,-0.045630,10,5,0.566
2092623695,0.064598,0.503798,-0.008166,14,11,0.508
2092623750,0.066330,0.503573,-0.008166,14,11,0.508
2092623780,0.075640,0.566186,0.027736,3,6,0.572
2092623966,0.083462,0.573160,-0.028155,12,10,0.580
2092624022,0.074765,0.501764,-0.024387,12,12,0.508
2092624077,0.087361,0.572579,-0.028155,12,10,0.580
2092624167,0.089518,0.564158,0.027736,3,6,0.572
