# time,X,Y,Z,id,intensity,distance
2066821677,0.002452,10.536786,-2.040044,4,8,10.734
2066821680,0.018262,48.293523,4.221436,5,8,48.478
2066821682,0.006613,12.630557,-1.993884,6,11,12.788
2066821686,0.012967,15.920435,-1.949684,8,7,16.040
2066821691,0.023635,21.382310,-1.867011,10,6,21.464
2066821696,0.044789,32.077947,-1.678936,12,90,32.122
2066821723,0.024471,7.789187,-2.075917,0,15,8.064
2066821728,0.030776,8.966101,-2.060300,2,5,9.202
2066821732,0.039305,10.556346,-2.043860,4,12,10.754
2066821735,0.187578,48.484433,4.238170,5,42,48.670
2066821737,0.051099,12.729225,-2.009527,6,11,12.888
2066821742,0.068625,15.940143,-1.952122,8,7,16.060
2066821746,0.098274,21.382097,-1.867011,10,6,21.464
2066821751,0.156733,32.071603,-1.678622,12,99,32.116
2066821779,0.051634,7.785191,-2.074882,0,15,8.060
2066821783,0.062046,8.962041,-2.059400,2,5,9.198
2066821788,0.075927,10.524733,-2.037754,4,12,10.722
2066821790,0.356893,48.493445,4.239042,5,59,48.680
2066821792,0.095532,12.728969,-2.009527,6,11,12.888
2066821797,0.124049,15.912016,-1.948709,8,7,16.032
2066821802,0.172878,21.377639,-1.866662,10,6,21.460
2066821806,0.268716,32.074855,-1.678831,12,99,32.120
2066821834,0.078633,7.767577,-2.070223,0,13,8.042
2066821838,0.093406,8.975411,-2.062549,2,5,9.212
2066821843,0.112701,10.542074,-2.041189,4,12,10.740
2066821845,0.525326,48.495898,4.239390,5,51,48.684
2066821848,0.138602,12.629798,-1.993884,6,11,12.788
2066821852,0.179442,15.939281,-1.952122,8,7,16.060
2066821857,0.246768,21.380899,-1.867011,10,6,21.464
2066821862,0.379419,32.085721,-1.679459,12,99,32.132
2066821889,0.105121,7.771128,-2.071258,0,13,8.046
2066821894,0.123952,8.975041,-2.062549,2,8,9.212
2066821898,0.148883,10.563223,-2.045386,4,8,10.762
2066821901,0.690373,48.493829,4.239390,5,51,48.684
2066821903,0.182153,12.668757,-2.000141,6,11,12.828
2066821908,0.233659,15.936593,-1.951878,8,7,16.058
2066821912,0.319593,21.383920,-1.867359,10,6,21.468
2066821944,0.131896,7.790041,-2.076434,0,13,8.066
2066821949,0.154296,8.962877,-2.059850,2,5,9.200
2066821954,0.184627,10.550877,-2.043097,4,8,10.750
2066821956,0.855974,48.523072,4.242179,5,51,48.716
2066821958,0.224566,12.628562,-1.993884,6,11,12.788
2066821963,0.287753,15.927767,-1.950903,8,7,16.050
2066821968,0.393246,21.430517,-1.871543,10,6,21.516
2066821972,0.627204,33.659956,-1.762150,12,3,33.712
2066822000,0.158172,7.777958,-2.073329,0,15,8.054
2066822004,0.184518,8.948661,-2.056700,2,8,9.186
2066822009,0.220945,10.569816,-2.046913,4,8,10.770
2066822011,1.021238,48.525853,4.242702,5,42,48.722
2066822014,0.267545,12.627725,-1.993884,6,11,12.788
2066822018,0.342045,15.930664,-1.951390,8,6,16.054
2066822023,0.465834,21.413120,-1.870148,10,6,21.500
2066822027,0.743079,33.717530,-1.765290,12,3,33.772
2066822055,0.184780,7.783169,-2.074882,0,11,8.060
2066822060,0.215927,8.984995,-2.065249,2,5,9.224
2066822064,0.256879,10.561148,-2.045386,4,8,10.762
2066822067,1.182295,48.318912,4.224922,5,8,48.518
2066822073,0.396329,15.913521,-1.949441,8,6,16.038
2066822078,0.539587,21.415374,-1.870497,10,6,21.504
2066822083,0.859910,33.738727,-1.766546,12,3,33.796
2066822110,0.212105,7.788270,-2.076434,0,13,8.066
2066822115,0.247021,8.974447,-2.062999,2,5,9.214
2066822120,0.294398,10.583737,-2.049966,4,8,10.786
2066822129,0.452551,15.935852,-1.952365,8,6,16.062
2066822133,0.615023,21.437259,-1.872589,10,6,21.528
2066822138,0.979179,33.787427,-1.769267,12,3,33.848
2066822166,0.239290,7.787482,-2.076434,0,13,8.066
2066822170,0.278704,8.987167,-2.066148,2,5,9.228
2066822175,0.329713,10.535555,-2.040807,4,8,10.738
2066822184,0.508154,15.948078,-1.954072,8,7,16.076
2066822189,0.688814,21.427041,-1.871892,10,8,21.520
2066822193,1.095639,33.783851,-1.769267,12,3,33.848
2066822221,0.265660,7.782761,-2.075399,0,15,8.062
2066822226,0.309021,8.978376,-2.064349,2,5,9.220
2066822230,0.366657,10.565765,-2.046913,4,8,10.770
2066822235,0.441626,12.622835,-1.993884,6,11,12.788
2066822239,0.562639,15.952208,-1.954803,8,6,16.082
2066822244,0.762938,21.458422,-1.874855,10,8,21.554
2066822249,1.211041,33.791902,-1.769895,12,3,33.860
2066822276,0.292291,7.785673,-2.076434,0,13,8.066
2066822281,0.339781,8.979214,-2.064799,2,5,9.222
2066822285,0.402173,10.544826,-2.043097,4,8,10.750
2066822295,0.617624,15.944214,-1.954072,8,9,16.076
2066822299,0.837214,21.447677,-1.874158,10,14,21.546
2066822304,1.329304,33.795452,-1.770314,12,3,33.868
2066822332,0.320622,7.796159,-2.079540,0,13,8.078
2066822336,0.372147,8.983782,-2.066148,2,2,9.228
2066822341,0.441863,10.590396,-2.052256,4,4,10.798
2066822343,2.807412,67.046917,5.867285,5,30,67.362
2066822350,0.675339,15.957769,-1.956021,8,7,16.092
2066822355,0.913777,21.440563,-1.873809,10,14,21.542
2066822359,1.452782,33.850342,-1.773454,12,3,33.928
2066822387,0.347824,7.779522,-2.075399,0,13,8.062
2066822391,0.405362,9.007704,-2.071997,2,5,9.254
2066822396,0.477999,10.553452,-2.045386,4,8,10.762
2066822405,0.733331,15.985017,-1.959678,8,7,16.122
2066822410,0.991266,21.471027,-1.876772,10,6,21.576
2066822414,1.574634,33.892879,-1.775966,12,3,33.976
2066822442,0.374605,7.770542,-2.073329,0,13,8.054
2066822447,0.435952,8.988716,-2.067948,2,5,9.236
2066822451,0.515217,10.559563,-2.046913,4,8,10.770
2066822461,0.787950,15.958567,-1.956753,8,7,16.098
2066822465,1.067592,21.495295,-1.879213,10,6,21.604
2066822470,1.695723,33.943029,-1.778897,12,3,34.032
2066822497,0.403323,7.800056,-2.081611,0,13,8.086
2066822500,3.503652,67.572922,1.180374,1,35,67.674
2066822502,0.466856,8.979359,-2.066148,2,2,9.228
2066822507,0.553560,10.589078,-2.053019,4,8,10.802
2066822511,0.666691,12.684163,-2.005147,6,11,12.860
2066822516,0.844339,15.977550,-1.959434,8,9,16.120
2066822520,1.142894,21.511375,-1.880956,10,6,21.624
2066822525,1.813567,33.952938,-1.779735,12,3,34.048
2066822553,0.429868,7.798638,-2.081611,0,13,8.086
2066822557,0.496767,8.966043,-2.063449,2,5,9.216
2066822562,0.587849,10.555769,-2.046913,4,8,10.770
2066822571,0.897931,15.960710,-1.957728,8,7,16.106
2066822576,1.216773,21.519296,-1.882002,10,6,21.636
2066822580,1.928432,33.934605,-1.779107,12,3,34.036
2066822608,0.456181,7.793273,-2.080576,0,13,8.082
2066822613,0.527736,8.972082,-2.065249,2,5,9.224
2066822617,0.623771,10.553707,-2.046913,4,8,10.770
2066822626,0.952010,15.953598,-1.957240,8,9,16.102
2066822631,1.290720,21.526963,-1.883048,10,6,21.648
2066822636,2.043913,33.927845,-1.779107,12,3,34.036
2066822663,0.481985,7.780106,-2.077470,0,13,8.070
2066822668,0.560690,9.009134,-2.074247,2,2,9.264
2066822673,0.661156,10.575036,-2.051492,4,8,10.794
2066822677,0.796162,12.676695,-2.005147,6,11,12.860
2066822682,1.007425,15.968096,-1.959434,8,7,16.120
2066822686,1.363221,21.510515,-1.882002,10,6,21.636
2066822691,2.160640,33.940624,-1.780153,12,3,34.056
2066822719,0.509440,7.772549,-2.075917,0,13,8.064
