# time,X,Y,Z,id,intensity,distance
2074421659,0.000682,7.818204,-2.083681,0,13,8.094
2074421664,0.003328,8.973948,-2.062099,2,5,9.210
2074421669,0.006914,10.564269,-2.045386,4,12,10.762
2074421671,0.038176,47.940858,4.190583,5,16,48.124
2074421673,0.011849,12.630553,-1.993884,6,11,12.788
2074421678,0.019518,15.976011,-1.956509,8,7,16.096
2074421682,0.014999,9.963928,-0.868032,10,1,10.002
2074421687,0.017729,9.910384,-0.517182,12,1,9.924
2074421692,0.020267,9.778489,-0.169985,14,1,9.780
2074421715,0.028584,7.798833,-2.078505,0,13,8.074
2074421719,0.035594,8.997263,-2.067498,2,8,9.234
2074421724,0.044899,10.572029,-2.046913,4,8,10.770
2074421726,0.211127,48.065931,4.201565,5,57,48.250
2074421728,0.057549,12.681788,-2.002019,6,11,12.840
2074421733,0.077038,15.954001,-1.953828,8,6,16.074
2074421738,0.050909,9.943885,-0.866289,10,1,9.982
2074421742,0.053166,9.826371,-0.512786,12,1,9.840
2074421747,0.055865,9.798348,-0.170334,14,1,9.800
2074421770,0.055724,7.787095,-2.075399,0,15,8.062
2074421774,0.066899,8.983443,-2.064349,2,5,9.220
2074421779,0.081802,10.571808,-2.046913,4,8,10.770
2074421781,0.379064,48.084824,4.203308,5,57,48.270
2074421788,0.132942,15.979440,-1.956996,8,7,16.100
2074421793,0.085620,9.943647,-0.866289,10,1,9.982
2074421797,0.087431,9.822131,-0.512576,12,1,9.836
2074421802,0.089810,9.770099,-0.169845,14,1,9.772
2074421825,0.082885,7.784921,-2.074882,0,15,8.060
2074421830,0.098128,8.971463,-2.061649,2,5,9.208
2074421834,0.118704,10.571458,-2.046913,4,8,10.770
2074421837,0.546478,48.045355,4.199996,5,16,48.232
2074421839,0.145490,12.629721,-1.993884,6,11,12.788
2074421844,0.188603,15.968954,-1.955778,8,6,16.090
2074421848,0.120329,9.943287,-0.866289,10,3,9.982
2074421853,0.121666,9.817772,-0.512367,12,1,9.832
2074421857,0.124624,9.825713,-0.170822,14,1,9.828
2074421880,0.110496,7.815491,-2.083164,0,15,8.092
2074421885,0.129585,8.980808,-2.063899,2,5,9.218
2074421890,0.155749,10.580795,-2.048821,4,12,10.780
2074421892,0.714955,48.094951,4.204528,5,49,48.284
2074421899,0.244131,15.954304,-1.954072,8,6,16.076
2074421903,0.156031,10.006556,-0.871867,10,1,10.046
2074421908,0.155492,9.789329,-0.510902,12,1,9.804
2074421913,0.158468,9.797226,-0.170334,14,1,9.800
2074421936,0.137606,7.805400,-2.080576,0,13,8.082
2074421940,0.160758,8.970559,-2.061649,2,5,9.208
2074421945,0.192647,10.578224,-2.048439,4,8,10.778
2074421947,0.882650,48.082202,4.203656,5,41,48.274
2074421954,0.300604,15.995034,-1.959190,8,4,16.118
2074421959,0.190275,9.970093,-0.868729,10,1,10.010
2074421963,0.189275,9.768758,-0.509855,12,1,9.784
2074421968,0.190700,9.696648,-0.168588,14,1,9.700
2074421991,0.164688,7.797146,-2.078505,0,13,8.074
2074421996,0.192654,8.997220,-2.067948,2,5,9.236
2074422000,0.229741,10.585338,-2.049966,4,8,10.786
2074422003,1.049917,48.052933,4.201390,5,16,48.248
2074422009,0.356435,15.993888,-1.959190,8,6,16.118
2074422014,0.223907,9.917580,-0.864197,10,1,9.958
2074422019,0.225109,9.843914,-0.513833,12,1,9.860
2074422023,0.219917,9.496007,-0.165098,14,1,9.500
2074422046,0.191762,7.790730,-2.076952,0,15,8.068
2074422049,0.247298,9.989417,0.173719,1,1,9.994
2074422051,0.223897,8.992598,-2.067048,2,5,9.232
2074422055,0.266337,10.576625,-2.048439,4,8,10.778
2074422058,1.211780,47.851814,4.184133,5,8,48.050
2074422060,0.324054,12.725202,-2.009527,6,11,12.888
2074422065,0.411797,15.992558,-1.959190,8,6,16.118
2074422069,0.258164,9.916747,-0.864197,10,1,9.958
2074422074,0.258619,9.827107,-0.512995,12,1,9.844
2074422079,0.251197,9.443221,-0.164190,14,1,9.448
2074422102,0.218979,7.815136,-2.083681,0,15,8.094
2074422104,0.275665,9.788627,0.170229,1,1,9.794
2074422106,0.253949,8.972304,-2.062549,2,5,9.212
2074422111,0.302108,10.567807,-2.046913,4,12,10.770
2074422120,0.466744,16.008922,-1.961384,8,6,16.136
2074422125,0.291913,9.915811,-0.864197,10,1,9.958
2074422129,0.290758,9.782249,-0.510692,12,1,9.800
2074422134,0.281415,9.378350,-0.163073,14,1,9.384
2074422157,0.245454,7.810484,-2.082646,0,13,8.090
2074422159,0.309014,9.787631,0.170229,1,1,9.794
2074422161,0.285044,8.986968,-2.066148,2,5,9.228
2074422166,0.339482,10.605958,-2.054545,4,8,10.810
2074422175,0.521368,15.997306,-1.960165,8,6,16.126
2074422185,0.318516,9.601534,-0.501272,12,1,9.620
2074422189,0.312872,9.349341,-0.162585,14,1,9.356
2074422212,0.272312,7.797996,-2.079540,0,15,8.078
2074422214,0.336169,9.586646,0.166738,1,1,9.594
2074422217,0.316138,8.978128,-2.064349,2,5,9.220
2074422221,0.376780,10.612557,-2.056072,4,8,10.818
2074422231,0.577850,16.013242,-1.962359,8,4,16.144
2074422240,0.348663,9.508552,-0.496457,12,1,9.528
2074422244,0.343438,9.292239,-0.161607,14,1,9.300
2074422267,0.299827,7.804719,-2.081611,0,13,8.086
2074422270,0.369631,9.585415,0.166738,1,1,9.594
2074422272,0.347702,8.982811,-2.065698,2,5,9.226
2074422277,0.412905,10.587635,-2.051492,4,8,10.794
2074422286,0.633194,15.997243,-1.960653,8,4,16.130
2074422295,0.380890,9.483329,-0.495201,12,1,9.504
2074422300,0.377488,9.330945,-0.162305,14,1,9.340
2074422323,0.326907,7.799765,-2.080576,0,13,8.082
2074422325,0.403088,9.584066,0.166738,1,1,9.594
2074422327,0.380124,9.006854,-2.071547,2,5,9.252
