# time,X,Y,Z,id,intensity,distance
2075721585,0.000000,9.339183,-0.487246,12,1,9.352
2075721590,0.002763,9.498553,-0.165098,14,1,9.500
2075721613,0.013662,7.827851,-2.086270,0,18,8.104
2075721618,0.018384,9.028494,-2.074696,2,8,9.266
2075721622,0.024753,10.636883,-2.059506,4,12,10.836
2075721625,0.117625,47.572136,4.158335,5,40,47.754
2075721631,0.046784,16.083150,-1.969671,8,3,16.204
2075721641,0.032502,9.311165,-0.485780,12,1,9.324
2075721645,0.035662,9.430496,-0.163911,14,1,9.432
2075721668,0.040976,7.825824,-2.085752,0,18,8.102
2075721673,0.049942,9.036170,-2.076496,2,5,9.274
2075721678,0.061746,10.613173,-2.054927,4,12,10.812
2075721680,0.283836,47.597336,4.160601,5,48,47.780
2075721682,0.078362,12.827857,-2.025171,6,11,12.988
2075721687,0.102975,16.090829,-1.970646,8,6,16.212
2075721696,0.065255,9.346945,-0.487665,12,1,9.360
2075721701,0.068231,9.382323,-0.163073,14,1,9.384
2075721724,0.068394,7.837224,-2.088858,0,15,8.114
2075721728,0.081195,9.018404,-2.072447,2,8,9.256
2075721733,0.098738,10.640381,-2.060270,4,8,10.840
2075721735,0.448099,47.580134,4.159207,5,16,47.764
2075721737,0.122579,12.827510,-2.025171,6,11,12.988
2075721742,0.158284,16.098320,-1.971621,8,6,16.220
2075721751,0.096776,9.318708,-0.486199,12,1,9.332
2075721756,0.099472,9.330048,-0.162166,14,1,9.332
2075721779,0.094220,7.823432,-2.085234,0,15,8.100
2075721784,0.111317,9.035622,-2.076496,2,5,9.274
2075721788,0.133973,10.636068,-2.059506,4,8,10.836
2075721790,0.606157,47.600300,4.161124,5,40,47.786
2075721793,0.165116,12.827033,-2.025171,6,11,12.988
2075721797,0.211511,16.085798,-1.970158,8,4,16.208
2075721807,0.127896,9.334313,-0.487037,12,1,9.348
2075721811,0.129964,9.297675,-0.161607,14,1,9.300
2075721834,0.120460,7.842393,-2.090411,0,15,8.120
2075721839,0.141014,9.009871,-2.070647,2,5,9.248
2075721843,0.169458,10.629672,-2.058361,4,12,10.830
2075721846,0.766118,47.621906,4.163216,5,40,47.810
2075721848,0.208211,12.826406,-2.025171,6,11,12.988
2075721853,0.266280,16.114765,-1.973814,8,4,16.238
2075721862,0.153241,8.958394,-0.467358,12,1,8.972
2075721866,0.162090,9.317171,-0.161956,14,1,9.320
2075721890,0.147725,7.836130,-2.088858,0,15,8.114
2075721894,0.172725,9.022962,-2.073797,2,5,9.262
2075721899,0.206219,10.611349,-2.054927,4,8,10.812
2075721901,0.932266,47.614958,4.162867,5,40,47.806
2075721903,0.252982,12.825601,-2.025171,6,11,12.988
2075721908,0.322489,16.111752,-1.973571,8,3,16.236
2075721922,0.193359,9.256570,-0.160909,14,1,9.260
2075721945,0.174905,7.827841,-2.086787,0,13,8.106
2075721949,0.204771,9.049581,-2.080095,2,8,9.290
2075721954,0.243553,10.630196,-2.058743,4,8,10.832
2075721956,1.093745,47.444117,4.148225,5,8,47.638
2075721963,0.378539,16.122447,-1.975033,8,1,16.248
2075721972,0.213659,8.885234,-0.463590,12,1,8.900
2075721977,0.225198,9.255850,-0.160909,14,1,9.260
2075722000,0.201545,7.827200,-2.086787,0,13,8.106
2075722005,0.235417,9.042988,-2.078746,2,5,9.284
2075722009,0.279317,10.613605,-2.055690,4,8,10.816
2075722014,0.341116,12.823560,-2.025171,6,11,12.988
2075722019,0.433087,16.109159,-1.973571,8,1,16.236
2075722032,0.257474,9.283015,-0.161398,14,1,9.288
2075722055,0.228183,7.826469,-2.086787,0,13,8.106
2075722058,0.277200,9.460498,0.164504,1,1,9.466
2075722060,0.267119,9.071351,-2.085494,2,5,9.314
2075722065,0.316059,10.628287,-2.058743,4,8,10.832
2075722069,0.385037,12.822316,-2.025171,6,11,12.988
2075722074,0.488620,16.115514,-1.974546,8,3,16.244
2075722088,0.288042,9.234101,-0.160560,14,1,9.240
2075722111,0.255438,7.823694,-2.086270,0,15,8.104
2075722113,0.309435,9.435489,0.164086,1,1,9.442
2075722115,0.297884,9.043096,-2.079195,2,5,9.286
2075722120,0.353222,10.629081,-2.059125,4,8,10.834
2075722125,0.429793,12.820894,-2.025171,6,11,12.988
2075722129,0.545541,16.133550,-1.976983,8,3,16.264
2075722134,0.300780,8.819165,-0.768326,10,1,8.858
2075722143,0.319303,9.205061,-0.160072,14,1,9.212
2075722166,0.282816,7.824685,-2.086787,0,13,8.106
2075722168,0.342079,9.426358,0.163946,1,1,9.434
2075722171,0.329519,9.043948,-2.079645,2,2,9.288
2075722175,0.390322,10.627784,-2.059125,4,8,10.834
2075722184,0.601855,16.131547,-1.976983,8,1,16.264
2075722198,0.352959,9.243855,-0.160770,14,1,9.252
2075722221,0.310433,7.831372,-2.088858,0,13,8.114
2075722224,0.374505,9.413118,0.163737,1,1,9.422
2075722226,0.361009,9.040796,-2.079195,2,5,9.286
2075722231,0.426944,10.614586,-2.056835,4,8,10.822
2075722233,2.672168,66.195027,5.792331,5,28,66.502
2075722235,0.519289,12.817581,-2.025171,6,11,12.988
2075722240,0.658484,16.137282,-1.977958,8,1,16.272
2075722244,0.366432,8.916386,-0.777041,10,1,8.958
2075722249,0.353988,8.552930,-0.446424,12,1,8.572
2075722254,0.383059,9.190619,-0.159862,14,1,9.200
2075722277,0.339385,7.835972,-2.090411,0,13,8.120
2075722279,0.407753,9.383714,0.163248,1,1,9.394
2075722281,0.394331,9.045255,-2.080545,2,5,9.292
2075722286,0.466724,10.636494,-2.061414,4,8,10.846
2075722295,0.718391,16.162545,-1.981370,8,1,16.300
2075722300,0.396649,8.867228,-0.772858,10,1,8.910
2075722304,0.384960,8.551592,-0.446424,12,1,8.572
2075722332,0.366142,7.836701,-2.090928,0,13,8.122
2075722334,0.437441,9.334332,0.162410,1,1,9.346
2075722336,0.425113,9.043861,-2.080545,2,5,9.292
2075722341,0.502736,10.630921,-2.060651,4,8,10.842
2075722346,0.609598,12.813604,-2.025171,6,11,12.988
2075722350,0.773394,16.160006,-1.981370,8,1,16.300
2075722355,0.425867,8.845926,-0.771115,10,1,8.890
2075722359,0.418893,8.649978,-0.451657,12,1,8.672
2075722387,0.393005,7.839268,-2.091964,0,15,8.126
2075722389,0.473257,9.412675,0.163806,1,1,9.426
2075722392,0.454877,9.020949,-2.075596,2,5,9.270
2075722396,0.540461,10.656591,-2.065994,4,8,10.870
2075722401,0.653483,12.811441,-2.025171,6,11,12.988
2075722406,0.831502,16.208801,-1.987708,8,1,16.352
2075722410,0.457730,8.872265,-0.773555,10,1,8.918
2075722415,0.443533,8.548754,-0.446424,12,1,8.572
2075722442,0.420160,7.833990,-2.090928,0,13,8.122
2075722445,0.509762,9.478857,0.164993,1,1,9.494
2075722447,0.486153,9.015415,-2.074696,2,5,9.266
2075722452,0.578081,10.662481,-2.067520,4,8,10.878
2075722461,0.883732,16.126515,-1.977958,8,1,16.272
2075722465,0.487601,8.850719,-0.771812,10,1,8.898
2075722470,0.475580,8.587038,-0.448517,12,1,8.612
2075722498,0.447503,7.832476,-2.090928,0,13,8.122
2075722500,0.542846,9.477020,0.164993,1,1,9.494
2075722502,0.518290,9.025336,-2.077396,2,5,9.278
2075722507,0.612808,10.617279,-2.059125,4,8,10.834
2075722509,2.752036,47.560468,4.164262,5,8,47.822
2075722512,0.742907,12.806566,-2.025171,6,11,12.988
2075722516,0.940018,16.123332,-1.977958,8,1,16.272
2075722521,0.521989,8.908633,-0.777041,10,1,8.958
2075722525,0.509074,8.645140,-0.451657,12,1,8.672
2075722530,0.502053,8.483863,-0.147645,14,1,8.500
2075722553,0.475192,7.836651,-2.092481,0,15,8.128
2075722555,0.581990,9.574868,0.166738,1,1,9.594
2075722558,0.550147,9.029307,-2.078746,2,2,9.284
2075722562,0.650585,10.626832,-2.061414,4,8,10.846
2075722565,2.918036,47.550571,4.164262,5,8,47.822
2075722567,0.787606,12.803895,-2.025171,6,11,12.988
2075722571,0.997518,16.139765,-1.980395,8,1,16.292
2075722576,0.548143,8.827214,-0.770069,10,1,8.878
2075722581,0.541735,8.683178,-0.453751,12,1,8.712
2075722585,0.531664,8.482059,-0.147645,14,1,8.500
2075722608,0.502173,7.829161,-2.090928,0,15,8.122
2075722613,0.582038,9.033166,-2.080095,2,5,9.290
2075722617,0.688691,10.640170,-2.064467,4,8,10.862
2075722620,3.088902,47.615648,4.170886,5,8,47.898
2075722622,0.832295,12.801068,-2.025171,6,11,12.988
2075722631,0.577649,8.805366,-0.768326,10,1,8.858
2075722636,0.568365,8.625432,-0.450820,12,1,8.656
2075722641,0.561269,8.480152,-0.147645,14,1,8.500
2075722664,0.530281,7.838925,-2.094034,0,13,8.134
2075722668,0.612641,9.017469,-2.076946,2,5,9.276
2075722670,3.231394,47.460838,2.490876,3,8,47.636
2075722673,0.726362,10.645536,-2.065994,4,8,10.870
2075722675,3.244763,47.453507,4.157638,5,8,47.746
2075722677,0.876974,12.798085,-2.025171,6,11,12.988
2075722680,3.267440,47.581772,5.850966,7,10,48.052
2075722687,0.607283,8.787394,-0.766931,10,1,8.842
2075722691,0.597640,8.611440,-0.450192,12,1,8.644
2075722696,0.594481,8.530007,-0.148553,14,1,8.552
2075722719,0.557641,7.837026,-2.094034,0,13,8.134
2075722723,0.644531,9.021107,-2.078296,2,5,9.282
2075722728,0.762113,10.623353,-2.062178,4,8,10.850
2075722733,0.921642,12.794945,-2.025171,6,11,12.988
2075722742,0.635644,8.753426,-0.764142,10,1,8.810
2075722747,0.628858,8.625237,-0.451029,12,1,8.660
2075722751,0.626297,8.555801,-0.149042,14,1,8.580
2075722774,0.585569,7.842738,-2.096105,0,13,8.142
2075722779,0.675725,9.014916,-2.077396,2,5,9.278
2075722783,0.800074,10.632375,-2.064467,4,8,10.862
2075722788,0.966300,12.791650,-2.025171,6,11,12.988
2075722797,0.662263,8.699502,-0.759610,10,1,8.758
2075722802,0.655918,8.583161,-0.448936,12,1,8.620
2075722806,0.653100,8.513686,-0.148344,14,1,8.540
2075722829,0.611285,7.819461,-2.090411,0,11,8.120
2075722834,0.707342,9.014445,-2.077846,2,5,9.280
2075722839,0.836258,10.617774,-2.062178,4,8,10.850
2075722843,1.010945,12.788199,-2.025171,6,11,12.988
2075722848,0.697146,8.786195,-1.077100,8,1,8.880
2075722853,0.688830,8.649471,-0.755427,10,1,8.710
2075722857,0.690012,8.632583,-0.451657,12,1,8.672
2075722862,0.685372,8.543247,-0.148902,14,1,8.572
2075722885,0.639049,7.823055,-2.091964,0,13,8.126
2075722889,0.740396,9.031343,-2.082345,2,5,9.300
2075722894,0.874926,10.634357,-2.065994,4,8,10.870
2075722903,0.727812,8.783708,-1.077100,8,1,8.880
2075722908,0.721329,8.674811,-0.757867,10,1,8.738
2075722912,0.720141,8.630121,-0.451657,12,1,8.672
2075722917,0.720196,8.600584,-0.149949,14,1,8.632
2075722940,0.665368,7.809228,-2.088858,0,13,8.114
2075722942,0.730724,8.561564,0.149286,1,1,8.594
2075722945,0.770422,9.011229,-2.078296,2,5,9.282
2075722949,0.910531,10.613633,-2.062559,4,16,10.852
2075722958,0.758468,8.781114,-1.077100,8,1,8.880
2075722963,0.754702,8.707969,-0.761004,10,1,8.774
2075722968,0.750262,8.627555,-0.451657,12,1,8.672
2075722972,0.750213,8.598018,-0.149949,14,1,8.632
2075722995,0.695014,7.833798,-2.096105,0,15,8.142
2075723000,0.802737,9.018190,-2.080545,2,5,9.292
2075723005,0.910028,10.189964,-1.980511,4,8,10.422
2075723014,0.789115,8.778413,-1.077100,8,1,8.880
2075723018,0.787242,8.729094,-0.763096,10,1,8.798
2075723023,0.780373,8.624884,-0.451657,12,1,8.672
2075723028,0.778413,8.575432,-0.149600,14,1,8.612
2075723051,0.722354,7.831324,-2.096105,0,13,8.142
2075723053,0.790445,8.556257,0.149286,1,1,8.594
2075723055,0.834684,9.021161,-2.081895,2,5,9.298
2075723060,0.924397,9.959976,-1.936244,4,48,10.190
2075723064,0.936793,10.062515,-1.594037,6,8,10.232
2075723069,0.819498,8.775629,-1.077100,8,1,8.880
2075723074,0.813674,8.686648,-0.759610,10,1,8.758
2075723078,0.811219,8.634073,-0.452285,12,1,8.684
2075723083,0.808281,8.576685,-0.149670,14,1,8.616
2075723106,0.747347,7.811513,-2.091446,0,13,8.124
2075723108,0.826427,8.625178,0.150543,1,1,8.666
2075723111,0.865754,9.022147,-2.082795,2,5,9.302
2075723115,0.958666,9.960680,-1.937007,4,40,10.194
2075723120,0.962872,9.974720,-1.580584,6,77,10.146
2075723124,0.849360,8.772789,-1.077100,8,1,8.880
2075723129,0.845544,8.707625,-0.761702,10,1,8.782
2075723134,0.838276,8.607408,-0.451029,12,1,8.660
2075723138,0.837855,8.577865,-0.149740,14,1,8.620
2075723161,0.774881,7.818536,-2.094034,0,13,8.134
2075723164,0.858574,8.650171,0.151031,1,1,8.694
2075723166,0.895750,9.011385,-2.080995,2,5,9.294
2075723170,0.994263,9.972974,-1.940060,4,36,10.210
2075723175,0.996246,9.963501,-1.579333,6,77,10.138
2075723180,1.005841,10.029990,-1.232605,8,1,10.156
2075723184,0.876288,8.712595,-0.762399,10,1,8.790
2075723189,0.867941,8.604468,-0.451029,12,1,8.660
2075723193,0.865468,8.555024,-0.149391,14,1,8.600
2075723217,0.801379,7.808096,-2.091964,0,13,8.126
2075723219,0.888763,8.647122,0.151031,1,1,8.694
2075723221,0.927599,9.012081,-2.081895,2,5,9.298
2075723226,1.029876,9.977254,-1.941586,4,36,10.218
2075723230,1.032443,9.973717,-1.581523,6,78,10.152
2075723235,1.037976,9.998775,-1.229193,8,14,10.128
2075723240,0.906695,8.709483,-0.762399,10,1,8.790
2075723244,0.890505,8.529873,-0.447261,12,1,8.588
2075723249,0.895325,8.551951,-0.149391,14,1,8.600
2075723272,0.829038,7.809094,-2.092999,0,13,8.130
2075723276,0.959051,9.008788,-2.081895,2,5,9.298
2075723281,1.065530,9.981407,-1.943113,4,36,10.226
2075723286,1.068092,9.977909,-1.582774,6,61,10.160
2075723290,1.070966,9.977328,-1.226999,8,15,10.110
2075723295,0.937945,8.714189,-0.763096,10,1,8.798
2075723299,0.921989,8.542598,-0.448099,12,1,8.604
2075723304,0.922159,8.520940,-0.148902,14,1,8.572
2075723327,0.857134,7.813834,-2.095069,0,13,8.138
2075723329,0.970943,8.839480,0.154522,1,1,8.894
2075723332,0.990705,9.007322,-2.082345,2,5,9.300
2075723336,1.099504,9.969821,-1.941586,4,32,10.218
2075723341,1.104435,9.987864,-1.584964,6,52,10.174
2075723346,1.106661,9.981420,-1.227974,8,24,10.118
2075723350,0.963954,8.671258,-0.759610,10,1,8.758
2075723355,0.953130,8.551238,-0.448727,12,1,8.616
2075723359,0.958560,8.577289,-0.149949,14,1,8.632
2075723382,0.884187,7.808874,-2.094552,0,15,8.136
2075723387,1.022140,9.003809,-2.082345,2,8,9.300
2075723392,1.133855,9.962021,-1.940823,4,32,10.214
2075723396,1.139292,9.983948,-1.584964,6,52,10.174
2075723401,1.143527,9.995247,-1.230168,8,28,10.136
2075723405,1.142929,9.964354,-0.873784,10,4,10.068
2075723410,0.979323,8.516111,-0.447052,12,1,8.584
2075723415,0.986663,8.557999,-0.149670,14,1,8.616
2075723438,0.910543,7.798065,-2.092481,0,15,8.128
2075723442,1.054016,9.004057,-2.083245,2,5,9.304
2075723447,1.170452,9.973602,-1.943876,4,36,10.230
2075723452,1.172751,9.968139,-1.583087,6,52,10.162
2075723456,1.178410,9.991194,-1.230168,8,38,10.136
2075723461,1.175599,9.942497,-0.872215,10,11,10.050
2075723465,1.001051,8.445206,-0.443493,12,1,8.516
2075723470,1.012754,8.522731,-0.149111,14,1,8.584
2075723493,0.937066,7.789085,-2.090928,0,15,8.122
2075723498,1.082173,8.973237,-2.076946,2,5,9.276
2075723502,1.205731,9.973353,-1.944639,4,36,10.234
2075723507,1.209440,9.979673,-1.585590,6,52,10.178
2075723511,1.213518,9.988990,-1.230411,8,45,10.138
2075723516,1.211984,9.952177,-0.873435,10,17,10.064
2075723521,1.036332,8.489242,-0.446005,12,1,8.564
2075723525,1.042498,8.519144,-0.149111,14,1,8.584
2075723548,0.966624,7.804939,-2.096105,0,13,8.142
2075723553,1.117090,8.998413,-2.083695,2,5,9.306
2075723558,1.241022,9.972980,-1.945402,4,36,10.238
2075723562,1.244758,9.979311,-1.586216,6,52,10.182
2075723567,1.247640,9.978784,-1.229680,8,43,10.132
2075723571,1.249441,9.969632,-0.875353,10,19,10.086
2075723576,1.059984,8.438012,-0.443493,12,1,8.516
2075723581,1.071729,8.511485,-0.149042,14,1,8.580
2075723604,0.993618,7.799601,-2.095587,0,15,8.140
2075723608,1.147753,8.988660,-2.082345,2,5,9.300
2075723613,1.275328,9.964693,-1.944639,4,28,10.234
2075723615,1.083527,8.456299,0.742179,5,1,8.558
2075723617,1.281344,9.988620,-1.588406,6,43,10.196
2075723622,1.284490,9.990120,-1.231630,8,45,10.148
2075723627,1.284998,9.971138,-0.875876,10,17,10.092
2075723631,1.088920,8.430299,-0.443284,12,1,8.512
2075723636,1.104001,8.527523,-0.149391,14,1,8.600
2075723659,1.020838,7.796085,-2.095587,0,15,8.140
2075723663,1.181151,9.000056,-2.085944,2,5,9.316
2075723668,1.310616,9.964073,-1.945402,4,32,10.238
2075723670,1.116680,8.480120,0.744619,5,1,8.586
2075723673,1.316203,9.984086,-1.588406,6,35,10.196
2075723677,1.320654,9.995415,-1.232849,8,45,10.158
2075723682,1.317965,9.952766,-0.874656,10,14,10.078
2075723686,1.130428,8.517522,-0.448099,12,1,8.604
2075723691,1.146944,8.622730,-0.151136,14,1,8.700
2075723714,1.048302,7.794389,-2.096105,0,13,8.142
2075723719,1.211519,8.988153,-2.084144,2,5,9.308
2075723723,1.346966,9.971111,-1.947692,4,36,10.250
2075723726,1.133458,8.381399,0.736252,5,1,8.490
2075723728,1.352106,9.987261,-1.589657,6,35,10.204
2075723733,1.356071,9.994678,-1.233336,8,52,10.162
2075723737,1.354846,9.963898,-0.876050,10,32,10.094
2075723742,1.167165,8.564977,-0.450820,12,1,8.656
2075723746,1.190565,8.717739,-0.152881,14,1,8.800
2075723769,1.074447,7.783027,-2.094034,0,15,8.134
2075723772,1.121564,8.115620,0.142305,1,1,8.194
2075723774,1.242085,8.978079,-2.082795,2,5,9.302
2075723779,1.381763,9.966349,-1.947692,4,36,10.250
2075723781,1.169829,8.428701,0.740784,5,1,8.542
2075723783,1.386960,9.982481,-1.589657,6,43,10.204
2075723788,1.391772,9.995782,-1.234067,8,49,10.168
2075723792,1.390720,9.967001,-0.876747,10,47,10.102
2075723797,1.190970,8.517335,-0.448517,12,1,8.612
2075723825,1.100795,7.773491,-2.092481,0,11,8.128
2075723827,1.149886,8.111655,0.142305,1,1,8.194
2075723829,1.273417,8.973688,-2.082795,2,5,9.302
2075723834,1.417097,9.965352,-1.948455,4,36,10.254
2075723836,1.187450,8.341721,0.733463,5,1,8.458
2075723839,1.423468,9.989312,-1.591534,6,35,10.216
2075723843,1.427497,9.996758,-1.234799,8,14,10.174
2075723848,1.427196,9.973920,-0.877793,10,34,10.114
2075723852,1.215024,8.473585,-0.446424,12,1,8.572
2075723880,1.128478,7.773425,-2.093516,0,11,8.132
2075723882,1.178194,8.107592,0.142305,1,1,8.194
2075723885,1.305855,8.976902,-2.084594,2,5,9.310
2075723889,1.449891,9.946746,-1.945784,4,28,10.240
2075723892,1.220013,8.361184,0.735555,5,1,8.482
2075723894,1.461184,10.003829,-1.594663,6,8,10.236
2075723898,1.460946,9.981894,-1.233580,8,1,10.164
2075723903,3.175238,21.650816,-1.910763,10,2,21.966
2075723935,1.151627,7.742686,-2.086270,0,9,8.104
2075723938,1.206458,8.103434,0.142305,1,1,8.194
2075723940,1.335394,8.960734,-2.081895,2,5,9.298
2075723944,1.576947,10.561057,-2.067520,4,8,10.878
2075723947,1.253163,8.384484,0.737995,5,1,8.510
2075723954,2.423624,16.168582,-2.002332,8,1,16.472
2075723958,3.205028,21.340235,-1.884268,10,14,21.662
2075723963,1.244062,8.267449,-0.435957,12,1,8.372
2075723991,1.143667,7.513360,-2.025188,0,11,7.868
2075723993,1.234030,8.099281,0.142305,1,1,8.194
2075723995,1.367058,8.963843,-2.083695,2,5,9.306
2075724000,1.621185,10.609969,-2.078206,4,8,10.934
2075724002,1.273860,8.328964,0.733463,5,1,8.458
2075724009,2.478638,16.160240,-2.002332,8,1,16.472
2075724014,3.244653,21.114552,-1.865268,10,10,21.444
2075724018,4.551445,29.562635,-1.565367,12,2,29.952
2075724023,1.245606,8.075253,-0.141921,14,1,8.172
2075724046,1.162396,7.465520,-2.013283,0,66,7.822
2075724048,1.253611,8.043658,0.141397,1,1,8.142
2075724050,1.396121,8.949501,-2.081445,2,2,9.296
2075724055,1.653195,10.577210,-2.072863,4,8,10.906
2075724057,1.302350,8.324556,0.733463,5,1,8.458
2075724064,2.534093,16.151637,-2.002332,8,1,16.472
2075724069,3.319429,21.117044,-1.866488,10,2,21.458
2075724074,4.653321,29.546770,-1.565367,12,2,29.952
2075724078,1.277856,8.098556,-0.142410,14,1,8.200
2075724101,1.186321,7.448063,-2.009659,0,92,7.808
2075724103,1.274125,7.991839,0.140560,1,1,8.094
2075724106,1.192428,7.472414,-1.737270,2,25,7.766
2075724110,1.692586,10.586884,-2.075916,4,8,10.922
2075724113,1.331401,8.319960,0.733463,5,1,8.458
2075724120,2.576618,16.056452,-1.991607,8,9,16.384
2075724124,3.470287,21.585308,-1.909020,10,2,21.946
2075724129,4.756430,29.530347,-1.565367,12,2,29.952
2075724133,1.306117,8.094046,-0.142410,14,1,8.200
2075724156,1.210138,7.430529,-2.006036,0,100,7.794
2075724159,1.318129,8.086020,0.142305,1,1,8.194
2075724161,1.214166,7.441271,-1.730971,2,63,7.738
2075724166,1.226711,7.504078,-1.469906,4,8,7.746
2075724168,1.360586,8.315237,0.733463,5,1,8.458
2075724175,2.634402,16.055119,-1.992582,8,12,16.392
2075724180,3.538641,21.525750,-1.904836,10,2,21.898
2075724189,1.327612,8.045963,-0.141642,14,1,8.156
2075724212,1.233543,7.407096,-2.000859,0,100,7.774
2075724214,1.338504,8.029968,0.141397,1,1,8.142
2075724216,1.242065,7.444568,-1.732771,2,71,7.746
2075724221,1.251610,7.488023,-1.467617,4,86,7.734
2075724223,1.398876,8.361407,0.737995,5,1,8.510
2075724230,2.693471,16.055380,-1.993801,8,13,16.402
2075724235,3.613654,21.501162,-1.903791,10,2,21.886
2075724239,1.388159,8.244478,-0.435957,12,1,8.372
2075724244,1.347079,7.985950,-0.140664,14,1,8.100
2075724267,1.259713,7.400730,-2.000342,0,100,7.772
2075724269,1.375899,8.076391,0.142305,1,1,8.194
2075724272,1.269895,7.447778,-1.734570,2,69,7.754
2075724276,1.277845,7.481599,-1.467235,4,49,7.732
2075724279,1.419751,8.305339,0.733463,5,1,8.458
2075724285,2.764384,16.129932,-2.004282,8,3,16.488
2075724290,3.685627,21.468727,-1.902047,10,2,21.866
2075724299,1.374831,7.981219,-0.140664,14,1,8.100
2075724322,1.287208,7.409723,-2.003965,0,95,7.786
2075724325,1.403378,8.071661,0.142305,1,1,8.194
2075724327,1.294567,7.439574,-1.733671,2,46,7.750
2075724332,1.308357,7.506218,-1.472959,4,4,7.762
2075724334,1.460335,8.371118,0.739738,5,1,8.530
2075724341,2.824052,16.147806,-2.007694,8,3,16.516
2075724345,3.764172,21.487459,-1.904836,10,2,21.898
2075724378,1.314778,7.418615,-2.007589,0,64,7.800
2075724382,1.321977,7.446627,-1.736370,2,5,7.762
2075724387,1.881219,10.578927,-2.080495,4,8,10.946
2075724389,1.498046,8.417073,0.744271,5,1,8.582
2075724396,2.881206,16.147789,-2.008913,8,3,16.526
2075724401,3.846474,21.521456,-1.909020,10,2,21.946
2075724410,1.358936,7.577944,-0.133684,14,1,7.700
2075724433,1.344791,7.436793,-2.013800,0,28,7.824
2075724438,1.622001,8.954905,-2.091343,2,5,9.340
2075724442,1.913929,10.549115,-2.075916,4,4,10.922
2075724444,1.540944,8.486285,0.750894,5,1,8.658
2075724451,2.939332,16.147398,-2.010131,8,1,16.536
2075724456,3.912283,21.456936,-1.904488,10,2,21.894
2075724465,1.385380,7.573154,-0.133684,14,1,7.700
2075724488,1.408234,7.635333,-2.069187,0,2,8.038
2075724491,1.401487,7.592559,0.134067,1,1,7.722
2075724493,1.650417,8.933859,-2.087744,2,5,9.324
2075724497,1.957885,10.580980,-2.083548,4,4,10.962
2075724500,1.582167,8.543545,0.756472,5,1,8.722
2075724507,3.003650,16.179978,-2.015494,8,1,16.580
2075724511,3.996628,21.494078,-1.909020,10,2,21.946
2075724520,1.411807,7.568272,-0.133684,14,1,7.700
2075724544,1.454871,7.736691,-2.098175,0,15,8.150
2075724546,1.427982,7.587621,0.134067,1,1,7.722
2075724548,1.683756,8.939534,-2.090443,2,2,9.336
2075724550,1.547206,8.207986,0.435538,3,2,8.364
2075724553,1.991168,10.554789,-2.079732,4,8,10.942
2075724555,1.637115,8.671101,0.768326,5,1,8.858
2075724562,3.071923,16.231810,-2.023293,8,1,16.644
2075724567,4.060500,21.421270,-1.903791,10,2,21.886
2075724599,1.481505,7.729668,-2.097658,0,15,8.148
2075724601,1.468020,7.653290,0.135324,1,1,7.794
2075724603,1.710910,8.912550,-2.085494,2,5,9.314
2075724608,2.030223,10.559342,-2.082022,4,8,10.954
2075724613,2.444411,12.693648,-2.040814,6,11,13.088
2075724617,3.136082,16.259971,-2.028168,8,3,16.684
2075724622,4.127691,21.367841,-1.900304,10,2,21.846
2075724654,1.510699,7.735826,-2.100763,0,15,8.160
