# time,X,Y,Z,id,intensity,distance
2076921674,0.003013,8.632153,-0.450192,12,1,8.644
2076921679,0.005260,8.218746,-0.142759,14,1,8.220
2076921702,0.016391,7.825914,-2.085752,0,15,8.102
2076921704,0.018888,8.432694,0.146494,1,1,8.434
2076921707,0.021582,9.047975,-2.079195,2,5,9.286
2076921711,0.028387,10.607425,-2.053782,4,8,10.806
2076921714,0.132774,47.056065,4.113189,5,15,47.236
2076921721,0.052618,16.150625,-1.977958,8,1,16.272
2076921725,0.029548,8.326143,-0.724748,10,1,8.358
2076921730,0.032869,8.560189,-0.446424,12,1,8.572
2076921734,0.033866,8.198681,-0.142410,14,1,8.200
2076921757,0.043676,7.820014,-2.084199,0,15,8.096
2076921760,0.048553,8.472570,0.147192,1,1,8.474
2076921762,0.053028,9.024460,-2.073797,2,5,9.262
2076921767,0.065414,10.607262,-2.053782,4,4,10.806
2076921769,0.297080,47.063285,4.113886,5,15,47.244
2076921785,0.063130,8.611950,-0.449145,12,1,8.624
2076921790,0.062362,8.182516,-0.142130,14,1,8.184
2076921813,0.071042,7.827541,-2.086270,0,15,8.104
2076921815,0.076209,8.264390,0.143562,1,1,8.266
2076921817,0.084547,9.026168,-2.074247,2,5,9.264
2076921822,0.102743,10.638379,-2.059888,4,4,10.838
2076921824,0.460383,46.962346,4.105170,5,15,47.144
2076921831,0.165369,16.149864,-1.977958,8,1,16.272
2076921840,0.093494,8.639637,-0.450611,12,1,8.652
2076921845,0.090924,8.182248,-0.142130,14,1,8.184
2076921868,0.098292,7.821450,-2.084717,0,13,8.098
2076921870,0.105718,8.316061,0.144469,1,1,8.318
2076921873,0.116129,9.031664,-2.075596,2,5,9.270
2076921877,0.139568,10.614399,-2.055308,4,4,10.814
2076921880,0.624548,46.978383,4.106739,5,15,47.162
2076921886,0.221741,16.149189,-1.977958,8,1,16.272
2076921900,0.117091,8.017924,-0.139268,14,1,8.020
2076921923,0.125625,7.822991,-2.085234,0,15,8.100
2076921926,0.134811,8.319640,0.144539,1,1,8.322
2076921928,0.147623,9.029255,-2.075146,2,5,9.268
2076921933,0.176879,10.629551,-2.058361,4,8,10.830
2076921935,0.788697,46.985877,4.107611,5,15,47.172
2076921942,0.277564,16.116560,-1.974058,8,1,16.240
2076921956,0.146018,8.069450,-0.140176,14,1,8.072
2076921979,0.152969,7.824436,-2.085752,0,13,8.102
2076921981,0.162748,8.263138,0.143562,1,1,8.266
2076921983,0.179526,9.048168,-2.079645,2,5,9.288
2076921988,0.213429,10.601389,-2.053019,4,4,10.802
2076921990,0.951128,46.905151,4.100813,5,7,47.094
2076921997,0.333655,16.107554,-1.973083,8,1,16.232
2076922006,0.178007,8.358631,-0.435957,12,1,8.372
2076922011,0.173495,8.036903,-0.139617,14,1,8.040
2076922034,0.180548,7.835442,-2.088858,0,13,8.114
2076922036,0.189922,8.190550,0.142305,1,1,8.194
2076922038,0.210791,9.033849,-2.076496,2,5,9.274
2076922043,0.251083,10.628057,-2.058361,4,8,10.830
2076922045,1.115041,46.909512,4.101510,5,7,47.102
2076922052,0.390167,16.118198,-1.974546,8,1,16.244
2076922066,0.203052,8.096220,-0.140664,14,1,8.100
2076922089,0.207744,7.828971,-2.087305,0,15,8.108
2076922091,0.218541,8.189837,0.142305,1,1,8.194
2076922094,0.242494,9.036953,-2.077396,2,5,9.278
2076922098,0.288015,10.615336,-2.056072,4,4,10.818
2076922108,0.445796,16.077038,-1.969671,8,1,16.204
2076922117,0.233894,8.257352,-0.430723,12,1,8.272
2076922121,0.230923,8.067466,-0.140176,14,1,8.072
2076922144,0.236044,7.837832,-2.089893,0,13,8.118
2076922147,0.250020,8.260958,0.143562,1,1,8.266
2076922149,0.274767,9.034079,-2.076946,2,5,9.276
2076922154,0.326597,10.633861,-2.059888,4,4,10.838
2076922163,0.503440,16.079309,-1.970158,8,1,16.208
2076922167,0.253603,8.023330,-0.698601,10,1,8.058
2076922172,0.261526,8.196575,-0.427583,12,1,8.212
2076922177,0.259786,8.066588,-0.140176,14,1,8.072
2076922200,0.263631,7.823422,-2.086270,0,15,8.104
2076922202,0.286309,8.459867,0.147052,1,1,8.466
2076922204,0.307287,9.040831,-2.078746,2,5,9.284
2076922209,0.364487,10.632630,-2.059888,4,4,10.838
2076922218,0.563819,16.172647,-1.981858,8,1,16.304
2076922223,0.282017,8.022381,-0.698601,10,1,8.058
2076922227,0.289644,8.171647,-0.426327,12,1,8.188
2076922232,0.287807,8.053631,-0.139966,14,1,8.060
2076922255,0.291153,7.828246,-2.087822,0,13,8.110
2076922257,0.316882,8.486792,0.147541,1,1,8.494
2076922260,0.339282,9.051388,-2.081445,2,2,9.296
2076922264,0.402489,10.654835,-2.064467,4,8,10.862
2076922278,0.313866,8.120893,-0.707317,10,1,8.158
2076922283,0.318167,8.170586,-0.426327,12,1,8.188
2076922287,0.316545,8.068563,-0.140246,14,1,8.076
2076922310,0.318241,7.821391,-2.086270,0,15,8.104
2076922313,0.345301,8.457665,0.147052,1,1,8.466
2076922315,0.370344,9.040418,-2.079195,2,5,9.286
2076922319,0.437751,10.614146,-2.056835,4,8,10.822
2076922333,0.337433,8.020242,-0.698601,10,1,8.058
2076922338,0.344282,8.129547,-0.424233,12,1,8.148
2076922343,0.346100,8.119389,-0.141153,14,1,8.128
2076922366,0.345026,7.839593,-2.091446,0,15,8.124
2076922368,0.376521,8.528392,0.148309,1,1,8.538
2076922370,0.400666,9.046927,-2.080995,2,5,9.294
2076922375,0.473646,10.628327,-2.059888,4,4,10.838
2076922389,0.365292,8.046943,-0.701041,10,1,8.086
2076922393,0.368505,8.068505,-0.421093,12,1,8.088
2076922398,0.373390,8.126187,-0.141293,14,1,8.136
2076922421,0.370747,7.832616,-2.089893,0,13,8.118
2076922423,0.405052,8.531089,0.148378,1,1,8.542
2076922425,0.429962,9.028024,-2.076946,2,5,9.276
2076922430,0.509761,10.638449,-2.062178,4,4,10.850
2076922449,0.395180,8.051245,-0.420256,12,1,8.072
2076922453,0.397415,8.048967,-0.139966,14,1,8.060
2076922476,0.397497,7.819698,-2.086787,0,13,8.106
2076922478,0.427294,8.381837,0.145795,1,1,8.394
2076922481,0.461573,9.028414,-2.077396,2,5,9.278
2076922485,0.545078,10.601313,-2.055308,4,8,10.814
2076922488,2.432633,47.178871,4.129400,5,7,47.422
2076922499,0.420434,8.040261,-0.700693,10,1,8.082
2076922504,0.426428,8.109652,-0.423396,12,1,8.132
