# time,X,Y,Z,id,intensity,distance
2081021678,0.001356,7.771839,-2.071258,0,15,8.046
2081021683,0.004166,8.950562,-2.056700,2,8,9.186
2081021687,0.007933,10.489665,-2.030885,4,8,10.686
2081021690,0.041166,45.651600,3.990299,5,14,45.826
2081021696,0.009541,7.130445,-0.870409,8,1,7.184
2081021710,0.015579,7.046909,-0.122305,14,1,7.048
2081021733,0.028499,7.775651,-2.072293,0,15,8.050
2081021738,0.035309,8.925160,-2.050852,2,8,9.160
2081021742,0.044532,10.485647,-2.030122,4,8,10.682
2081021745,0.200538,45.655163,3.990648,5,50,45.830
2081021752,0.034431,7.130368,-0.870409,8,1,7.184
2081021761,0.035531,6.566892,-0.341961,12,2,6.576
2081021766,0.040268,7.062809,-0.122584,14,1,7.064
2081021789,0.055655,7.777436,-2.072811,0,15,8.052
2081021793,0.066565,8.938623,-2.054001,2,5,9.174
2081021798,0.080982,10.465796,-2.026306,4,8,10.662
2081021800,0.360013,45.668131,3.991868,5,21,45.844
2081021807,0.058495,7.030954,-0.858222,8,1,7.084
2081021816,0.058453,6.566728,-0.341961,12,2,6.576
2081021821,0.064554,7.022634,-0.121886,14,1,7.024
2081021844,0.082721,7.769467,-2.070740,0,15,8.044
2081021848,0.097786,8.946132,-2.055801,2,5,9.182
2081021853,0.117626,10.489009,-2.030885,4,8,10.686
2081021855,0.518750,45.680551,3.993088,5,36,45.858
2081021858,0.145215,12.629724,-1.993884,6,11,12.788
2081021862,0.082832,7.030709,-0.858222,8,1,7.084
2081021876,0.089720,7.102351,-0.123282,14,1,7.104
2081021899,0.109163,7.769140,-2.070740,0,15,8.044
2081021904,0.128121,8.937953,-2.054001,2,5,9.174
2081021908,0.153266,10.484621,-2.030122,4,8,10.682
2081021911,0.674216,45.678521,3.993088,5,36,45.858
2081021913,0.188198,12.629156,-1.993884,6,11,12.788
2081021918,0.107544,7.081993,-0.864560,8,1,7.136
2081021931,0.112866,7.038023,-0.122165,14,1,7.040
2081021954,0.135536,7.764861,-2.069705,0,15,8.040
2081021959,0.158670,8.937463,-2.054001,2,5,9.174
2081021964,0.190175,10.535070,-2.040044,4,8,10.734
2081021966,0.831624,45.691868,3.994483,5,29,45.874
2081021973,0.131096,7.029975,-0.858222,8,1,7.084
2081021982,0.126356,6.565772,-0.341961,12,2,6.576
2081021987,0.138785,7.101562,-0.123282,14,1,7.104
2081022010,0.163764,7.785572,-2.075399,0,13,8.062
2081022014,0.190563,8.932941,-2.053101,2,5,9.170
2081022019,0.226763,10.483289,-2.030122,4,8,10.682
2081022021,0.995621,45.712503,3.996574,5,50,45.898
2081022028,0.156247,7.029461,-0.858222,8,1,7.084
2081022037,0.147568,6.465441,-0.336728,12,2,6.476
2081022065,0.191334,7.773348,-2.072293,0,15,8.050
2081022070,0.222927,8.953635,-2.058050,2,5,9.192
2081022074,0.263669,10.470643,-2.027832,4,8,10.670
2081022077,1.157508,45.708690,3.996574,5,14,45.898
2081022083,0.182317,7.080462,-0.864560,8,1,7.136
2081022120,0.217843,7.774583,-2.072811,0,15,8.052
2081022125,0.253453,8.954772,-2.058500,2,5,9.194
2081022130,0.299415,10.473610,-2.028595,4,4,10.674
2081022176,0.244119,7.768004,-2.071258,0,15,8.046
2081022180,0.284735,8.977229,-2.063899,2,5,9.218
2081022185,0.336342,10.507846,-2.035464,4,4,10.710
2081022203,0.214419,6.463569,-0.336728,12,2,6.476
2081022231,0.271436,7.772897,-2.072811,0,13,8.052
2081022236,0.314835,8.941125,-2.055801,2,5,9.182
2081022240,0.373019,10.506608,-2.035464,4,8,10.710
2081022263,0.247571,6.698405,-0.116301,14,1,6.704
2081022286,0.299530,7.796998,-2.079540,0,13,8.078
2081022291,0.346043,8.939971,-2.055801,2,5,9.182
2081022295,0.410457,10.524859,-2.039281,4,8,10.730
2081022300,0.495873,12.620821,-1.993884,6,11,12.788
2081022305,0.254534,6.430634,-0.785101,8,1,6.484
2081022342,0.326907,7.799765,-2.080576,0,13,8.082
2081022346,0.377987,8.956232,-2.059850,2,5,9.200
2081022351,0.446359,10.503747,-2.035464,4,8,10.710
2081022353,2.741886,64.301723,5.627084,5,24,64.606
2081022397,0.353430,7.783137,-2.076434,0,13,8.066
2081022401,0.408115,8.931500,-2.054451,2,5,9.176
2081022406,0.483229,10.509977,-2.036991,4,4,10.718
2081022411,0.588260,12.715727,-2.009527,6,11,12.888
2081022429,0.311490,6.571620,-0.114137,14,1,6.580
2081022452,0.379635,7.776101,-2.074882,0,15,8.060
2081022457,0.439562,8.951470,-2.059400,2,5,9.198
2081022461,0.519190,10.512193,-2.037754,4,8,10.722
2081022466,0.626633,12.615005,-1.993884,6,11,12.788
2081022484,0.338116,6.654401,-0.115603,14,1,6.664
2081022507,0.406299,7.778622,-2.075917,0,11,8.064
2081022512,0.470805,8.963541,-2.062549,2,5,9.212
2081022517,0.556152,10.529963,-2.041570,4,8,10.742
2081022540,0.359366,6.621245,-0.115044,14,1,6.632
2081022563,0.433986,7.786801,-2.078505,0,13,8.074
2081022567,0.500674,8.936549,-2.056700,2,5,9.186
2081022572,0.593347,10.535798,-2.043097,4,8,10.750
2081022577,0.713861,12.610369,-1.993884,6,11,12.788
2081022595,0.378094,6.544088,-0.113718,14,1,6.556
2081022618,0.461279,7.787167,-2.079023,0,13,8.076
2081022623,0.533139,8.956145,-2.061649,2,2,9.208
2081022627,0.628479,10.506226,-2.037754,4,8,10.722
2081022632,0.763801,12.706391,-2.009527,6,11,12.888
