# time,X,Y,Z,id,intensity,distance
2082021569,0.000000,28.788492,-1.506541,12,20,28.828
2082021596,0.013548,7.762168,-2.068670,0,15,8.036
2082021601,0.018162,8.919365,-2.049502,2,5,9.154
2082021605,0.024264,10.426816,-2.018673,4,8,10.622
2082021619,0.023556,7.361841,-0.640381,10,1,7.390
2082021624,0.100539,28.802298,-1.507274,12,22,28.842
2082021652,0.040602,7.754346,-2.066599,0,15,8.028
2082021656,0.049231,8.907555,-2.046803,2,5,9.142
2082021661,0.060729,10.438447,-2.020963,4,8,10.634
2082021675,0.049414,7.385622,-0.642473,10,1,7.414
2082021679,0.200966,28.785793,-1.506436,12,27,28.826
2082021707,0.067686,7.756089,-2.067117,0,15,8.030
2082021711,0.080236,8.897586,-2.044553,2,8,9.132
2082021716,0.097275,10.449950,-2.023253,4,8,10.646
2082021730,0.075965,7.461112,-0.649097,10,1,7.490
2082021734,0.301383,28.778925,-1.506122,12,36,28.820
2082021762,0.094878,7.765464,-2.069705,0,15,8.040
2082021767,0.111319,8.899200,-2.045003,2,5,9.134
2082021771,0.133702,10.445621,-2.022489,4,8,10.642
2082021790,0.401894,28.781692,-1.506332,12,9,28.824
2082021817,0.122044,7.768949,-2.070740,0,18,8.044
2082021822,0.142408,8.908502,-2.047252,2,5,9.144
2082021827,0.169731,10.437243,-2.020963,4,8,10.634
2082021845,0.127910,7.364781,-0.383830,12,1,7.376
2082021873,0.147659,7.760775,-2.068670,0,15,8.036
2082021877,0.171987,8.909929,-2.047702,2,5,9.146
2082021882,0.204495,10.444475,-2.022489,4,8,10.642
2082021900,0.135810,6.565583,-0.341961,12,2,6.576
2082021928,0.173481,7.764106,-2.069705,0,15,8.040
2082021933,0.201532,8.909310,-2.047702,2,5,9.146
2082021937,0.239579,10.463367,-2.026306,4,8,10.662
2082021956,0.157581,6.565097,-0.341961,12,2,6.576
2082021983,0.199326,7.767350,-2.070740,0,18,8.044
2082021988,0.231278,8.916385,-2.049502,2,5,9.154
2082021993,0.274069,10.454664,-2.024779,4,8,10.654
2082022011,0.177933,6.512629,-0.339240,12,2,6.524
2082022039,0.227793,7.766567,-2.070740,0,15,8.044
2082022043,0.263740,8.903786,-2.046803,2,5,9.142
2082022048,0.312338,10.441806,-2.022489,4,8,10.642
2082022066,0.200509,6.452026,-0.336100,12,2,6.464
2082022094,0.254902,7.765725,-2.070740,0,15,8.044
2082022098,0.294883,8.904759,-2.047252,2,2,9.144
2082022103,0.348129,10.421031,-2.018673,4,8,10.622
2082022121,0.223857,6.475240,-0.337356,12,2,6.488
2082022149,0.281727,7.757066,-2.068670,0,18,8.036
2082022154,0.326386,8.913410,-2.049502,2,5,9.154
2082022158,0.385813,10.451137,-2.024779,4,8,10.654
2082022177,0.247046,6.482392,-0.337774,12,2,6.496
2082022181,0.264939,6.897862,-0.119791,14,1,6.904
2082022204,0.309634,7.759869,-2.069705,0,15,8.040
2082022209,0.357884,8.902449,-2.047252,2,2,9.144
2082022214,0.423840,10.465383,-2.027832,4,8,10.670
2082022232,0.269405,6.461511,-0.336728,12,2,6.476
2082022237,0.290456,6.916850,-0.120140,14,1,6.924
2082022260,0.337228,7.754851,-2.068670,0,11,8.036
2082022264,0.390030,8.910852,-2.049502,2,5,9.154
2082022269,0.461668,10.479504,-2.030885,4,8,10.686
2082022287,0.290877,6.436589,-0.335472,12,2,6.452
2082022292,0.314680,6.919793,-0.120210,14,1,6.928
2082022315,0.364433,7.771026,-2.073329,0,13,8.054
2082022320,0.420906,8.921152,-2.052201,2,5,9.166
2082022324,0.496214,10.454339,-2.026306,4,8,10.662
2082022343,0.311812,6.415612,-0.334425,12,2,6.432
2082022347,0.332175,6.794849,-0.118046,14,1,6.804
2082022370,0.390491,7.762023,-2.071258,0,13,8.046
2082022375,0.450084,8.896313,-2.046803,2,5,9.142
2082022379,0.529597,10.409454,-2.017910,4,8,10.618
2082022398,0.335927,6.458394,-0.336728,12,2,6.476
2082022403,0.350912,6.709807,-0.116580,14,1,6.720
2082022426,0.417009,7.762578,-2.071776,0,11,8.048
2082022430,0.481305,8.912243,-2.050852,2,5,9.160
2082022435,0.567363,10.450719,-2.026306,4,4,10.662
2082022453,0.361664,6.525016,-0.340286,12,2,6.544
2082022458,0.374191,6.716560,-0.116720,14,1,6.728
2082022481,0.443095,7.755328,-2.070223,0,15,8.042
2082022485,0.511252,8.902767,-2.049052,2,2,9.152
2082022490,0.604211,10.468319,-2.030122,4,8,10.682
2082022504,0.388200,6.625286,-0.576932,10,2,6.662
2082022509,0.382744,6.499805,-0.339030,12,2,6.520
2082022513,0.395263,6.679296,-0.116092,14,1,6.692
2082022536,0.470631,7.761447,-2.072293,0,15,8.050
2082022541,0.542325,8.900928,-2.049052,2,5,9.152
2082022545,0.642908,10.501419,-2.036991,4,4,10.718
2082022559,0.417498,6.723318,-0.585647,10,2,6.762
2082022564,0.401700,6.438628,-0.335890,12,2,6.460
2082022568,0.417325,6.657917,-0.115742,14,1,6.672
2082022591,0.498339,7.769396,-2.074882,0,15,8.060
2082022596,0.572891,8.891202,-2.047252,2,5,9.144
2082022601,0.676010,10.444254,-2.026306,4,4,10.662
2082022619,0.424172,6.437187,-0.335890,12,2,6.460
2082022624,0.441091,6.664401,-0.115882,14,1,6.680
2082022647,0.525326,7.765682,-2.074364,0,13,8.058
2082022651,0.606037,8.920257,-2.054451,2,5,9.176
2082022674,0.446916,6.439652,-0.336100,12,2,6.464
2082022679,0.459069,6.587017,-0.114556,14,1,6.604
2082022702,0.551745,7.754166,-2.071776,0,11,8.048
2082022704,0.511846,7.178679,0.124922,1,1,7.198
2082022707,0.637170,8.918087,-2.054451,2,2,9.176
2082022730,0.466778,6.402197,-0.334216,12,2,6.428
2082022734,0.485563,6.633239,-0.115393,14,1,6.652
2082022757,0.578377,7.746414,-2.070223,0,15,8.042
2082022760,0.525861,7.029284,0.122339,1,1,7.050
2082022762,0.668151,8.913865,-2.054001,2,5,9.174
2082022764,3.385851,45.082992,2.367153,3,7,45.272
2082022769,3.395321,45.033676,3.947418,5,7,45.334
2082022773,3.415863,45.131020,5.552142,7,9,45.600
2082022785,0.492775,6.448324,-0.336728,12,2,6.476
2082022790,0.510855,6.659417,-0.115882,14,1,6.680
2082022813,0.605564,7.746273,-2.070740,0,18,8.044
2082022815,0.546335,6.975572,0.121432,1,1,6.998
