# time,X,Y,Z,id,intensity,distance
2087121601,0.002030,7.752520,-2.066082,0,100,8.026
2087121606,0.004866,8.921331,-2.049952,2,5,9.156
2087121610,0.008703,10.497517,-2.032411,4,8,10.694
2087121656,0.028457,7.764060,-2.069187,0,100,8.038
2087121661,0.035317,8.927109,-2.051302,2,5,9.162
2087121665,0.044482,10.473868,-2.027832,4,8,10.670
2087121712,0.055420,7.744595,-2.064011,0,45,8.018
2087121716,0.066333,8.907444,-2.046803,2,5,9.142
2087121721,0.080891,10.454017,-2.024016,4,8,10.650
2087121735,0.038272,4.444856,-0.385189,10,1,4.462
2087121739,0.037120,4.170112,-0.216355,12,1,4.176
2087121767,0.082433,7.742423,-2.063493,0,15,8.016
2087121771,0.097574,8.920799,-2.049952,2,5,9.156
2087121776,0.117690,10.481154,-2.029358,4,8,10.678
2087121785,0.052560,4.450267,-0.541362,8,1,4.484
2087121790,0.054993,4.544307,-0.393904,10,1,4.562
2087121822,0.109295,7.730498,-2.060388,0,18,8.004
2087121827,0.128825,8.928198,-2.051751,2,5,9.164
2087121831,0.154045,10.464975,-2.026306,4,8,10.662
2087121841,0.068094,4.450056,-0.541362,8,1,4.484
2087121845,0.066196,4.245266,-0.367758,10,1,4.262
2087121877,0.136415,7.737795,-2.062458,0,15,8.012
2087121882,0.160100,8.937437,-2.054001,2,5,9.174
2087121887,0.191064,10.499709,-2.033175,4,8,10.698
2087121896,0.083498,4.449794,-0.541362,8,1,4.484
2087121900,0.081391,4.272900,-0.370198,10,1,4.290
2087121910,0.081573,4.158566,-0.071902,14,1,4.160
2087121933,0.162749,7.737286,-2.062458,0,15,8.012
2087121937,0.189852,8.905668,-2.046803,2,5,9.142
2087121942,0.226797,10.498998,-2.033175,4,8,10.698
2087121951,0.098642,4.449484,-0.541362,8,1,4.484
2087121956,0.099779,4.443901,-0.385189,10,1,4.462
2087121965,0.096738,4.202246,-0.072670,14,1,4.204
2087121988,0.189505,7.754069,-2.067117,0,15,8.030
2087121993,0.220015,8.899126,-2.045453,2,5,9.136
2087121997,0.261645,10.462838,-2.026306,4,8,10.662
2087122006,0.113785,4.449122,-0.541362,8,1,4.484
2087122011,0.114182,4.415651,-0.382749,10,1,4.434
2087122020,0.111040,4.201893,-0.072670,14,1,4.204
2087122043,0.216109,7.761104,-2.069187,0,18,8.038
2087122048,0.250794,8.915857,-2.049502,2,5,9.154
2087122053,0.297698,10.477587,-2.029358,4,8,10.678
2087122062,0.128926,4.448709,-0.541362,8,1,4.484
2087122066,0.127111,4.343542,-0.376473,10,1,4.362
2087122099,0.245048,7.754445,-2.067635,0,15,8.032
2087122103,0.284249,8.914853,-2.049502,2,5,9.154
2087122105,0.130040,4.060343,0.210703,3,1,4.068
2087122108,0.337139,10.480320,-2.030122,4,8,10.682
