# time,X,Y,Z,id,intensity,distance
2063221650,0.005597,32.069988,-1.678517,12,93,32.114
2063221677,0.014973,7.798871,-2.078505,0,15,8.074
2063221682,0.019800,8.956388,-2.058050,2,5,9.192
2063221687,0.026384,10.546569,-2.041952,4,12,10.744
2063221689,0.128180,48.422862,4.232766,5,16,48.608
2063221691,0.035624,12.756933,-2.013908,6,11,12.916
2063221696,0.049095,15.922350,-1.949928,8,7,16.042
2063221700,0.072238,21.408102,-1.869277,10,8,21.490
2063221705,0.117564,32.075765,-1.678831,12,99,32.120
2063221733,0.042175,7.794907,-2.077470,0,15,8.070
2063221737,0.050954,8.948470,-2.056250,2,5,9.184
2063221742,0.063068,10.550340,-2.042715,4,8,10.748
2063221744,0.296801,48.499827,4.239564,5,59,48.686
2063221746,0.079084,12.630311,-1.993884,6,11,12.788
2063221751,0.104276,15.932010,-1.951147,8,6,16.052
2063221756,0.146092,21.393779,-1.868057,10,6,21.476
2063221760,0.228186,32.083158,-1.679250,12,96,32.128
2063221788,0.068431,7.763810,-2.069187,0,15,8.038
2063221793,0.081516,8.959936,-2.058950,2,5,9.196
2063221797,0.098975,10.550065,-2.042715,4,8,10.748
2063221799,0.461863,48.498536,4.239564,5,59,48.686
2063221802,0.122069,12.629969,-1.993884,6,11,12.788
2063221806,0.158597,15.941487,-1.952365,8,7,16.062
2063221811,0.219025,21.405111,-1.869103,10,6,21.488
2063221816,0.337376,32.082196,-1.679250,12,96,32.128
2063221843,0.094996,7.775123,-2.072293,0,15,8.050
2063221848,0.112221,8.971298,-2.061649,2,5,9.208
2063221852,0.135033,10.549665,-2.042715,4,8,10.748
2063221855,0.627801,48.496672,4.239564,5,25,48.686
2063221857,0.165329,12.629476,-1.993884,6,11,12.788
2063221862,0.213448,15.950774,-1.953584,8,7,16.072
2063221866,0.292706,21.408216,-1.869451,10,6,21.492
2063221871,0.447711,32.062869,-1.678308,12,41,32.110
2063221899,0.122226,7.780538,-2.073846,0,13,8.056
2063221903,0.143442,8.965006,-2.060300,2,5,9.202
2063221908,0.172050,10.560907,-2.045005,4,8,10.760
2063221910,0.797639,48.528051,4.242528,5,51,48.720
2063221912,0.209413,12.628822,-1.993884,6,11,12.788
2063221917,0.269159,15.951916,-1.953828,8,6,16.074
2063221922,0.367296,21.399095,-1.868754,10,6,21.484
2063221926,0.589013,33.744544,-1.766546,12,3,33.796
2063221954,0.149533,7.787790,-2.075917,0,13,8.064
2063221958,0.174756,8.972247,-2.062099,2,5,9.210
2063221963,0.208451,10.552397,-2.043478,4,12,10.752
2063221965,0.964987,48.511062,4.241308,5,51,48.706
2063221968,0.252944,12.628025,-1.993884,6,11,12.788
2063221972,0.323710,15.940975,-1.952609,8,7,16.064
2063221977,0.441172,21.433570,-1.871892,10,6,21.520
2063221981,0.703855,33.742343,-1.766546,12,3,33.796
2063222009,0.175401,7.789183,-2.076434,0,15,8.066
2063222014,0.204730,8.981359,-2.064349,2,5,9.220
2063222018,0.243624,10.559498,-2.045005,4,8,10.760
2063222021,1.125064,48.473734,4.238344,5,17,48.672
2063222023,0.297769,12.753507,-2.013908,6,11,12.916
2063222028,0.376711,15.945767,-1.953340,8,6,16.070
