# time,X,Y,Z,id,intensity,distance
2073121650,0.009535,7.804675,-2.080058,0,15,8.080
2073121655,0.013568,8.970041,-2.061199,2,8,9.206
2073121659,0.019007,10.538732,-2.040425,4,12,10.736
2073121662,0.094094,48.279488,4.220216,5,16,48.464
2073121664,0.026453,12.630531,-1.993884,6,11,12.788
2073121669,0.037946,15.908484,-1.948222,8,7,16.028
2073121673,0.057233,21.386231,-1.867359,10,6,21.468
2073121678,0.030347,10.227919,-0.533825,12,1,10.242
2073121682,0.033552,10.298377,-0.179060,14,1,10.300
2073121705,0.036642,7.775617,-2.072293,0,13,8.050
2073121710,0.044957,8.985528,-2.064799,2,5,9.222
2073121715,0.055659,10.513080,-2.035464,4,12,10.710
2073121717,0.263065,48.360552,4.227363,5,58,48.546
2073121719,0.070542,12.630362,-1.993884,6,11,12.788
2073121724,0.093652,15.938031,-1.951878,8,6,16.058
2073121729,0.132008,21.405825,-1.869103,10,4,21.488
2073121733,0.066616,10.315628,-0.538430,12,1,10.330
2073121738,0.068825,10.198214,-0.177315,14,1,10.200
2073121761,0.063895,7.788964,-2.075917,0,15,8.064
2073121763,0.085091,10.192092,0.177210,1,1,10.194
2073121765,0.076455,9.000906,-2.068398,2,5,9.238
2073121770,0.092718,10.554048,-2.043478,4,12,10.752
2073121772,0.432087,48.383247,4.229454,5,67,48.570
2073121775,0.114630,12.630038,-1.993884,6,11,12.788
2073121779,0.149564,15.967382,-1.955534,8,4,16.088
2073121784,0.206939,21.427149,-1.871020,10,4,21.510
2073121788,0.102823,10.335304,-0.539477,12,1,10.350
2073121816,0.091241,7.802215,-2.079540,0,13,8.078
2073121818,0.120667,10.191733,0.177210,1,1,10.194
2073121821,0.107173,8.942126,-2.054901,2,5,9.178
2073121825,0.129654,10.561513,-2.045005,4,8,10.760
2073121828,0.600800,48.367498,4.228234,5,16,48.556
2073121830,0.158716,12.629561,-1.993884,6,11,12.788
2073121834,0.205147,15.954853,-1.954072,8,4,16.076
2073121839,0.281837,21.434265,-1.871717,10,2,21.518
2073121871,0.118446,7.799918,-2.079023,0,15,8.076
2073121876,0.138808,8.968977,-2.061199,2,8,9.206
2073121881,0.166675,10.570811,-2.046913,4,12,10.770
2073121883,0.770043,48.391004,4.230500,5,58,48.582
2073121885,0.202801,12.628930,-1.993884,6,11,12.788
2073121890,0.260644,15.942131,-1.952609,8,3,16.064
2073121894,0.357384,21.476977,-1.875552,10,2,21.562
2073121927,0.145780,7.805251,-2.080576,0,13,8.082
2073121929,0.191815,10.190642,0.177210,1,1,10.194
2073121931,0.170595,8.993767,-2.067048,2,5,9.232
