# time,X,Y,Z,id,intensity,distance
2062721746,0.006809,7.802746,-2.079540,0,13,8.078
2062721751,0.010421,8.956404,-2.058050,2,5,9.192
2062721756,0.015351,10.554444,-2.043478,4,12,10.752
2062721758,0.077264,48.293465,4.221436,5,8,48.478
2062721760,0.022134,12.681899,-2.002019,6,11,12.840
2062721765,0.032482,15.952169,-1.953584,8,7,16.072
2062721769,0.049777,21.390235,-1.867708,10,6,21.472
2062721774,0.083975,32.075871,-1.678831,12,96,32.120
2062721802,0.033987,7.789152,-2.075917,0,15,8.064
2062721806,0.041712,8.962159,-2.059400,2,8,9.198
2062721811,0.052193,10.554326,-2.043478,4,12,10.752
2062721813,0.246833,48.488152,4.238519,5,51,48.674
2062721816,0.066650,12.729153,-2.009527,6,11,12.888
2062721820,0.088132,15.946003,-1.952853,8,6,16.066
2062721825,0.124536,21.405869,-1.869103,10,6,21.488
2062721829,0.195940,32.075382,-1.678831,12,96,32.120
2062721857,0.061206,7.792849,-2.076952,0,15,8.068
2062721862,0.073043,8.967805,-2.060750,2,5,9.204
2062721866,0.088951,10.544264,-2.041570,4,12,10.742
2062721869,0.416207,48.500942,4.239739,5,51,48.688
2062721871,0.110221,12.630078,-1.993884,6,11,12.788
2062721875,0.143669,15.931703,-1.951147,8,7,16.052
2062721880,0.199552,21.437181,-1.871892,10,6,21.520
2062721885,0.307979,32.082491,-1.679250,12,96,32.128
2062721912,0.088408,7.792588,-2.076952,0,15,8.068
2062721917,0.104709,8.998673,-2.067948,2,5,9.236
2062721922,0.125968,10.561557,-2.045005,4,8,10.760
2062721924,0.585336,48.485248,4.238519,5,17,48.674
2062721926,0.154283,12.627641,-1.993571,6,11,12.786
2062721931,0.199578,15.954924,-1.954072,8,7,16.076
2062721935,0.274075,21.412447,-1.869800,10,4,21.496
2062721940,0.419914,32.077227,-1.679040,12,85,32.124
2062721968,0.115465,7.782574,-2.074364,0,15,8.058
2062721972,0.135671,8.972923,-2.062099,2,8,9.210
2062721977,0.162377,10.541425,-2.041189,4,8,10.740
2062721979,0.754222,48.516789,4.241482,5,51,48.708
2062721986,0.255154,15.975971,-1.956753,8,6,16.098
2062721991,0.348297,21.427310,-1.871194,10,8,21.512
2062722023,0.142234,7.797588,-2.078505,0,15,8.074
2062722027,0.165956,8.958770,-2.058950,2,5,9.196
2062722032,0.198770,10.568292,-2.046531,4,8,10.768
2062722034,0.919301,48.511949,4.241308,5,42,48.706
2062722041,0.309217,15.959132,-1.954803,8,6,16.082
2062722046,0.421455,21.437952,-1.872240,10,4,21.524
2062722050,0.672937,33.742974,-1.766546,12,3,33.796
2062722078,0.168395,7.779676,-2.073846,0,13,8.056
2062722083,0.196596,8.962049,-2.059850,2,5,9.200
2062722087,0.234890,10.567551,-2.046531,4,8,10.768
2062722090,1.085550,48.520471,4.242353,5,25,48.718
2062722092,0.284305,12.625382,-1.993571,6,11,12.786
2062722097,0.363995,15.957976,-1.954803,8,6,16.082
2062722101,0.495470,21.448327,-1.873286,10,6,21.536
2062722106,0.790180,33.780388,-1.768639,12,3,33.836
2062722133,0.195938,7.794491,-2.077987,0,15,8.072
2062722138,0.228473,8.984685,-2.065249,2,5,9.224
2062722143,0.271777,10.566667,-2.046531,4,8,10.768
2062722145,1.249760,48.317214,4.224922,5,8,48.518
2062722152,0.419488,15.948671,-1.953828,8,6,16.074
2062722156,0.570865,21.466384,-1.875029,10,6,21.556
2062722161,0.909379,33.825341,-1.771152,12,3,33.884
2062722189,0.222647,7.776380,-2.073329,0,13,8.054
2062722193,0.259665,8.977989,-2.063899,2,5,9.218
2062722198,0.308660,10.565654,-2.046531,4,8,10.768
2062722207,0.475275,15.951078,-1.954315,8,6,16.078
2062722212,0.646153,21.476209,-1.876075,10,6,21.568
2062722216,1.030357,33.917785,-1.776176,12,3,33.980
2062722244,0.250535,7.798726,-2.079540,0,15,8.078
2062722249,0.292075,9.010139,-2.071547,2,5,9.252
2062722253,0.345795,10.572361,-2.048058,4,8,10.776
2062722262,0.532140,15.985034,-1.958703,8,6,16.114
2062722267,0.720847,21.465858,-1.875378,10,6,21.560
2062722272,1.148002,33.892025,-1.775024,12,3,33.958
2062722299,0.277343,7.786220,-2.076434,0,13,8.066
2062722304,0.323245,9.001275,-2.069748,2,5,9.244
2062722308,0.383408,10.590709,-2.051874,4,4,10.796
2062722313,0.460555,12.620182,-1.993571,6,11,12.786
2062722318,0.587497,15.971176,-1.957240,8,7,16.102
2062722322,0.796290,21.477148,-1.876598,10,12,21.574
2062722327,1.266300,33.887811,-1.775024,12,3,33.958
2062722355,0.305276,7.804508,-2.081611,0,13,8.086
2062722359,0.353896,8.980619,-2.065249,2,5,9.224
2062722364,0.419907,10.577536,-2.049584,4,8,10.784
2062722368,0.506658,12.669817,-2.001706,6,11,12.838
2062722373,0.643084,15.965061,-1.956753,8,7,16.098
2062722378,0.871416,21.478219,-1.876947,10,12,21.578
2062722382,1.388171,33.970990,-1.779630,12,3,34.046
2062722410,0.332517,7.803395,-2.081611,0,13,8.086
2062722414,0.386012,8.998802,-2.069748,2,5,9.244
2062722419,0.455318,10.544630,-2.043478,4,8,10.752
2062722424,0.556952,12.814023,-2.024858,6,11,12.986
2062722428,0.699645,15.992487,-1.960409,8,9,16.128
2062722433,0.947618,21.520861,-1.880956,10,6,21.624
2062722438,1.503493,33.926097,-1.777537,12,3,34.006
2062722465,0.358629,7.792569,-2.079023,0,13,8.076
2062722470,0.416907,9.003276,-2.071097,2,2,9.250
2062722474,0.491934,10.558708,-2.046531,4,12,10.768
2062722484,0.753696,15.982082,-1.959434,8,7,16.120
2062722488,1.021234,21.525472,-1.881653,10,6,21.632
2062722493,1.620281,33.948714,-1.779002,12,3,34.034
2062722520,0.385148,7.791303,-2.079023,0,13,8.076
2062722525,0.447386,8.995959,-2.069748,2,5,9.244
2062722530,0.528173,10.556957,-2.046531,4,8,10.768
2062722539,0.810219,16.003168,-1.962359,8,7,16.144
2062722544,1.097269,21.545670,-1.883745,10,6,21.656
2062722548,1.740000,33.966787,-1.780258,12,3,34.058
2062722576,0.413124,7.791805,-2.079540,0,13,8.078
2062722578,3.595991,67.632152,1.181491,1,35,67.738
2062722580,0.479570,8.994301,-2.069748,2,5,9.244
2062722585,0.567413,10.582446,-2.051874,4,8,10.796
2062722594,0.867042,15.992238,-1.961384,8,7,16.136
2062722599,1.173266,21.521712,-1.882002,10,6,21.636
2062722603,1.863050,33.988264,-1.781723,12,3,34.086
2062722631,0.441218,7.794134,-2.080576,0,13,8.082
2062722636,0.512327,9.006158,-2.072897,2,5,9.258
2062722640,0.603243,10.552934,-2.046531,4,8,10.768
2062722649,0.921945,15.973260,-1.959434,8,7,16.120
2062722654,1.249529,21.545359,-1.884442,10,6,21.664
2062722659,1.980662,33.989615,-1.782142,12,3,34.094
2062722686,0.466831,7.788771,-2.079540,0,13,8.078
2062722691,0.541955,9.000519,-2.071997,2,5,9.254
2062722696,0.638945,10.562633,-2.048821,4,8,10.780
2062722698,2.943157,48.543093,4.251069,5,8,48.818
2062722705,0.975151,15.974077,-1.959921,8,7,16.124
2062722709,1.321701,21.553029,-1.885488,10,6,21.676
2062722714,2.097294,34.046652,-1.785492,12,3,34.158
2062722742,0.492901,7.791036,-2.080576,0,13,8.082
2062722746,0.571442,8.988931,-2.069748,2,5,9.244
2062722751,0.675835,10.580010,-2.052637,4,8,10.800
2062722753,3.107645,48.532840,4.251069,5,8,48.818
2062722755,0.821556,12.799782,-2.024858,6,11,12.986
2062722760,1.030231,15.974598,-1.960409,8,7,16.128
2062722765,1.395527,21.536395,-1.884442,10,6,21.664
2062722769,2.216126,34.039123,-1.785492,12,3,34.158
2062722797,0.521324,7.787250,-2.080058,0,13,8.080
2062722802,0.605954,9.010109,-2.075146,2,5,9.268
2062722806,0.712755,10.550039,-2.047294,4,8,10.772
2062722808,3.277968,48.409806,4.241308,5,8,48.706
2062722813,3.290259,48.372122,5.947974,7,11,48.848
2062722815,1.090124,15.990520,-1.962846,8,7,16.148
2062722820,1.476086,21.554989,-1.886534,10,4,21.688
2062722825,2.338815,34.000884,-1.783922,12,59,34.128
2062722829,3.343120,48.385255,-0.845881,14,12,48.508
2062722852,0.550407,7.792995,-2.082128,0,13,8.088
2062722855,3.427222,48.429488,0.846754,1,13,48.558
2062722857,0.636368,8.974800,-2.067498,2,5,9.234
2062722861,0.752477,10.570899,-2.051874,4,8,10.796
2062722866,0.914244,12.793496,-2.024858,6,11,12.986
2062722871,1.147007,15.988530,-1.963090,8,6,16.150
2062722875,1.553090,21.565558,-1.887928,10,6,21.704
2062722880,2.458638,34.008449,-1.784759,12,9,34.144
2062722908,0.575534,7.781494,-2.079540,0,13,8.078
2062722912,0.666271,8.974584,-2.067948,2,5,9.236
2062722917,0.788695,10.584008,-2.054927,4,8,10.812
2062722921,0.956664,12.790394,-2.024858,6,11,12.986
2062722926,1.199872,15.982659,-1.962846,8,7,16.148
2062722931,1.625493,21.572209,-1.888974,10,6,21.716
2062722935,2.586162,34.195283,-1.795017,12,6,34.340
2062722963,0.601782,7.785321,-2.081093,0,13,8.084
2062722967,0.697364,8.987858,-2.071547,2,5,9.252
2062722972,0.822876,10.565652,-2.051874,4,8,10.796
2062722977,0.999631,12.787107,-2.024858,6,11,12.986
2062722981,1.253485,15.974562,-1.962359,8,7,16.144
2062722986,1.699527,21.578494,-1.890020,10,4,21.728
2062722990,2.714646,34.339594,-1.803076,12,3,34.494
2062723018,0.628643,7.779322,-2.080058,0,13,8.080
2062723023,0.729364,8.993139,-2.073347,2,5,9.260
2062723027,0.860071,10.566629,-2.052637,4,8,10.800
2062723032,0.915919,11.212423,-1.775189,6,10,11.390
2062723037,0.922241,11.249495,-1.380798,8,1,11.372
2062723041,0.918787,11.167466,-0.976628,10,6,11.248
2062723046,0.915414,11.087006,-0.580823,12,3,11.140
2062723073,0.655794,7.777080,-2.080058,0,15,8.080
2062723078,0.760094,8.982771,-2.071547,2,5,9.252
2062723083,0.898279,10.579212,-2.055690,4,8,10.816
2062723087,0.926375,10.872587,-1.721688,6,20,11.048
2062723092,0.936646,10.955460,-1.344969,8,11,11.078
2062723096,0.931878,10.862456,-0.950132,10,42,10.944
2062723101,0.937323,10.888733,-0.570565,12,35,10.944
2062723129,0.683613,7.782441,-2.082128,0,13,8.088
2062723133,0.790076,8.964533,-2.067948,2,5,9.236
2062723138,0.936239,10.587745,-2.057980,4,8,10.828
2062723143,0.963973,10.865352,-1.721062,6,40,11.044
2062723147,0.969954,10.896760,-1.338144,8,95,11.022
2062723152,0.969080,10.851199,-0.949435,10,76,10.936
2062723156,0.975504,10.887384,-0.570669,12,47,10.946
2062723161,3.842473,42.745105,-0.748427,14,10,42.924
2062723184,0.711478,7.787703,-2.084199,0,13,8.096
2062723189,0.822075,8.969483,-2.069748,2,5,9.244
2062723193,0.971394,10.564863,-2.054164,4,8,10.808
2062723198,1.002620,10.869789,-1.722314,6,30,11.052
2062723202,1.006522,10.877494,-1.336194,8,82,11.006
2062723207,1.008425,10.863621,-0.950830,10,100,10.952
2062723212,1.013317,10.881924,-0.570565,12,50,10.944
2062723216,3.874858,41.481066,-0.726507,14,10,41.668
2062723239,0.738475,7.783249,-2.083681,0,13,8.094
2062723244,0.854118,8.974319,-2.071547,2,5,9.252
2062723249,1.007147,10.549681,-2.051874,4,8,10.796
2062723253,1.040933,10.870156,-1.722939,6,40,11.056
2062723258,1.044675,10.875891,-1.336438,8,86,11.008
2062723262,1.046722,10.864001,-0.951178,10,100,10.956
2062723267,1.051488,10.880308,-0.570669,12,48,10.946
2062723272,3.961557,40.868188,-0.716001,14,39,41.066
2062723295,0.766049,7.770877,-2.081093,0,13,8.084
2062723299,0.887706,8.978892,-2.073347,2,5,9.260
2062723304,1.046041,10.549842,-2.052637,4,8,10.800
2062723308,1.080921,10.870223,-1.723565,6,30,11.060
2062723313,1.085593,10.885847,-1.338144,8,81,11.022
2062723318,1.085742,10.856166,-0.950830,10,100,10.952
2062723322,1.092280,10.890340,-0.571402,12,50,10.960
2062723327,3.939531,39.166374,-0.686401,14,18,39.370
2062723350,0.793080,7.773991,-2.082646,0,15,8.090
2062723354,0.919648,8.989389,-2.076496,2,5,9.274
2062723359,1.079937,10.526691,-2.048821,4,12,10.780
2062723364,1.116697,10.854691,-1.721688,6,30,11.048
2062723368,1.123654,10.891962,-1.339363,8,84,11.032
2062723373,1.123504,10.860335,-0.951527,10,100,10.960
2062723377,1.129750,10.890533,-0.571611,12,50,10.964
2062723382,4.071772,39.142795,-0.686227,14,9,39.360
2062723405,0.821357,7.788537,-2.087305,0,13,8.108
2062723410,0.948113,8.964876,-2.071547,2,5,9.252
2062723414,1.118548,10.546349,-2.053400,4,8,10.804
2062723419,1.154943,10.858634,-1.722939,6,30,11.056
2062723424,1.161350,10.888008,-1.339363,8,87,11.032
2062723428,1.162732,10.870232,-0.952747,10,100,10.974
2062723433,1.165841,10.868650,-0.570669,12,48,10.946
2062723437,4.210233,39.140212,-0.686436,14,9,39.372
2062723460,0.849638,7.789390,-2.088340,0,13,8.112
2062723465,0.980395,8.963363,-2.071997,2,5,9.254
2062723470,1.158843,10.565698,-2.057980,4,8,10.828
2062723474,1.193787,10.854432,-1.722939,6,30,11.056
2062723479,1.199429,10.875890,-1.338388,8,84,11.024
2062723483,1.201617,10.866002,-0.952747,10,99,10.974
2062723488,1.205601,10.872349,-0.571088,12,48,10.954
2062723493,4.222519,37.976152,-0.666261,14,8,38.216
2062723516,0.876204,7.774782,-2.085234,0,13,8.100
2062723520,1.011169,8.950138,-2.069748,2,8,9.244
2062723525,1.193527,10.538127,-2.053400,4,8,10.804
2062723530,1.233688,10.865874,-1.725442,6,30,11.072
2062723534,1.239181,10.887416,-1.340338,8,86,11.040
2062723539,1.239754,10.865728,-0.953096,10,99,10.978
2062723543,1.244887,10.884004,-0.571925,12,8,10.970
2062723548,4.354848,37.981333,-0.666610,14,8,38.236
2062723571,0.901536,7.767995,-2.084199,0,15,8.096
2062723576,1.044446,8.977707,-2.076946,2,5,9.276
2062723580,1.226646,10.518511,-2.050347,4,8,10.788
2062723585,1.270172,10.865648,-1.726068,6,30,11.076
2062723589,1.275740,10.887190,-1.340825,8,86,11.044
2062723594,1.274850,10.853641,-0.952398,10,99,10.970
2062723599,1.283541,10.901635,-0.573077,12,23,10.992
2062723603,4.486869,38.018317,-0.667518,14,8,38.288
2062723626,0.927519,7.766881,-2.084717,0,15,8.098
2062723631,1.071563,8.950959,-2.071547,2,5,9.252
2062723635,1.265569,10.545537,-2.056453,4,8,10.820
2062723640,1.306671,10.861319,-1.726068,6,30,11.076
2062723645,1.314371,10.898590,-1.342775,8,84,11.060
2062723649,1.312580,10.857171,-0.953096,10,96,10.978
2062723654,1.320396,10.895221,-0.572972,12,24,10.990
2062723659,4.614857,37.986878,-0.667238,14,8,38.272
2062723682,0.954625,7.763596,-2.084717,0,18,8.098
2062723684,7.626968,61.952781,1.088854,1,100,62.430
2062723686,1.103039,8.949098,-2.071997,2,5,9.254
2062723691,1.304779,10.560540,-2.060270,4,8,10.840
2062723695,1.343119,10.844929,-1.724191,6,30,11.064
2062723700,1.352895,10.897875,-1.343262,8,84,11.064
2062723705,1.352193,10.866363,-0.954316,10,73,10.992
2062723709,1.356689,10.876672,-0.572239,12,10,10.976
2062723714,4.710215,37.672901,-0.662003,14,8,37.972
2062723737,0.983174,7.771716,-2.087822,0,15,8.110
2062723739,7.847925,61.961462,1.089482,1,26,62.466
2062723741,1.135071,8.950985,-2.073347,2,5,9.260
2062723746,1.344264,10.575377,-2.064086,4,8,10.860
2062723748,7.879960,61.918171,5.457130,5,20,62.656
2062723751,1.383700,10.859740,-1.727320,6,30,11.084
2062723755,1.390993,10.891077,-1.343019,8,82,11.062
