# time,X,Y,Z,id,intensity,distance
2081521665,0.018326,7.777613,-2.072811,0,15,8.052
2081521670,0.023540,8.917404,-2.049052,2,5,9.152
2081521675,0.030620,10.473917,-2.027832,4,8,10.670
2081521677,0.139615,45.547800,3.981235,5,7,45.722
2081521679,0.040507,12.630494,-1.993884,6,11,12.788
2081521693,0.029890,7.365831,-0.383830,12,1,7.376
2081521721,0.046061,7.762043,-2.068670,0,15,8.036
2081521725,0.055636,8.927005,-2.051302,2,5,9.162
2081521730,0.068348,10.465886,-2.026306,4,8,10.662
2081521732,0.303917,45.499182,3.977051,5,7,45.674
2081521748,0.056116,7.265812,-0.378596,12,1,7.276
2081521776,0.073888,7.767624,-2.070223,0,15,8.042
2081521780,0.087614,8.930646,-2.052201,2,5,9.166
2081521785,0.105952,10.481280,-2.029358,4,8,10.678
2081521803,0.080983,7.165708,-0.373363,12,1,7.176
2081521831,0.101730,7.771173,-2.071258,0,13,8.046
2081521836,0.119320,8.926381,-2.051302,2,5,9.162
2081521840,0.142674,10.457283,-2.024779,4,8,10.654
2081521843,0.627670,45.543689,3.981235,5,7,45.722
2081521886,0.127753,7.786246,-2.075399,0,15,8.062
2081521891,0.148888,8.923988,-2.050852,2,5,9.160
2081521896,0.177484,10.464604,-2.026306,4,8,10.662
2081521898,0.779171,45.569247,3.983675,5,7,45.750
2081521942,0.153611,7.787711,-2.075917,0,15,8.064
2081521946,0.179000,8.942926,-2.055351,2,5,9.180
2081521951,0.212489,10.463952,-2.026306,4,8,10.662
2081521953,0.931367,45.538491,3.981235,5,7,45.722
2081521974,0.163238,7.501081,-0.130263,14,1,7.504
2081521997,0.180525,7.775539,-2.072811,0,15,8.052
2081522002,0.210261,8.944195,-2.055801,2,5,9.182
2081522006,0.248547,10.443519,-2.022489,4,8,10.642
2081522009,1.090892,45.558864,3.983327,5,7,45.746
2081522029,0.186189,7.372526,-0.128029,14,1,7.376
2081522052,0.207614,7.772931,-2.072293,0,15,8.050
2081522057,0.241546,8.943405,-2.055801,2,5,9.182
2081522061,0.286224,10.481834,-2.030122,4,8,10.682
2081522085,0.211032,7.327845,-0.127261,14,1,7.332
2081522108,0.235424,7.772138,-2.072293,0,15,8.050
2081522112,0.272471,8.907422,-2.047702,2,5,9.146
2081522117,0.323967,10.488592,-2.031648,4,8,10.690
2081522135,0.226580,7.062669,-0.368129,12,1,7.076
