# time,X,Y,Z,id,intensity,distance
2092321642,0.000740,0.699040,0.034435,3,5,0.700
2092321647,0.000970,0.715267,0.058878,5,10,0.718
2092321651,0.001307,0.790066,0.091908,7,4,0.796
2092321656,0.001335,0.683479,0.101653,9,10,0.692
2092321658,0.001754,0.834809,-0.069337,10,2,0.838
2092321663,0.001869,0.778929,-0.038622,12,6,0.780
2092321668,0.001910,0.707890,-0.011656,14,7,0.708
2092321670,0.002486,0.873193,0.222772,15,4,0.904
2092321697,0.002989,0.699034,0.034435,3,5,0.700
2092321702,0.003267,0.715260,0.058878,5,10,0.718
2092321707,0.003838,0.790057,0.091908,7,4,0.796
2092321711,0.003885,0.754584,0.112916,9,8,0.764
2092321714,0.004567,0.862693,-0.071777,10,2,0.866
2092321718,0.003793,0.679057,-0.033388,12,8,0.680
2092321723,0.004160,0.707880,-0.011656,14,7,0.708
2092321753,0.005429,0.699020,0.034435,3,5,0.700
2092321757,0.005346,0.663444,0.054346,5,12,0.666
2092321762,0.006198,0.742399,0.086058,7,5,0.748
2092321767,0.006758,0.782220,0.117296,9,7,0.792
2092321773,0.007069,0.778899,-0.038622,12,6,0.780
2092321776,0.008410,0.911972,0.200854,13,3,0.936
2092321778,0.007305,0.779847,-0.012913,14,5,0.780
2092321780,0.008490,0.892475,0.227949,15,3,0.924
2092321808,0.007322,0.651065,0.031923,3,5,0.652
2092321813,0.008477,0.735143,0.060621,5,10,0.738
2092321817,0.009333,0.790012,0.091908,7,4,0.796
2092321822,0.009750,0.805895,0.121051,9,6,0.816
2092321824,0.010217,0.834749,-0.069337,10,2,0.838
2092321829,0.008854,0.706974,-0.034854,12,7,0.708
2092321836,0.011556,0.892441,0.227949,15,3,0.924
2092321863,0.010533,0.718936,0.035482,3,4,0.720
2092321868,0.010860,0.727141,0.059924,5,10,0.730
2092321873,0.012385,0.813794,0.094833,7,3,0.820
2092321877,0.014758,0.952017,0.144203,9,2,0.964
2092321884,0.012405,0.778832,-0.038622,12,6,0.780
2092321889,0.011474,0.707799,-0.011656,14,7,0.708
2092321919,0.012627,0.698927,0.034435,3,5,0.700
2092321923,0.014518,0.790845,0.065502,5,8,0.794
2092321928,0.014731,0.789929,0.091908,7,4,0.796
2092321932,0.015261,0.805809,0.121051,9,6,0.816
2092321939,0.012613,0.650984,-0.031923,12,9,0.652
2092321944,0.013919,0.707755,-0.011656,14,7,0.708
2092321946,0.016761,0.845985,0.215525,15,5,0.876
2092321974,0.015067,0.698878,0.034435,3,5,0.700
2092321979,0.016060,0.735016,0.060621,5,10,0.738
2092321983,0.017049,0.770027,0.089471,7,4,0.776
2092321988,0.018074,0.805751,0.121051,9,6,0.816
2092321995,0.017808,0.778727,-0.038622,12,6,0.780
2092321999,0.016390,0.707702,-0.011656,14,7,0.708
2092322002,0.020794,0.892273,0.227949,15,3,0.924
2092322029,0.018014,0.718788,0.035482,3,4,0.720
2092322034,0.016820,0.663252,0.054346,5,12,0.666
2092322038,0.019756,0.769962,0.089471,7,4,0.776
2092322043,0.021528,0.829379,0.124805,9,6,0.840
2092322045,0.022514,0.862411,-0.071777,10,2,0.866
2092322055,0.021565,0.807589,-0.013402,14,5,0.808
2092322057,0.023957,0.892194,0.227949,15,3,0.924
2092322084,0.022072,0.770626,0.038203,3,4,0.772
2092322089,0.020346,0.703019,0.057832,5,11,0.706
2092322094,0.023787,0.813540,0.094833,7,3,0.820
2092322098,0.022279,0.754265,0.112916,9,8,0.764
2092322105,0.023346,0.778581,-0.038622,12,6,0.780
2092322108,0.027470,0.911597,0.200854,13,3,0.936
2092322110,0.021428,0.707568,-0.011656,14,7,0.708
2092322140,0.022499,0.698679,0.034435,3,5,0.700
2092322144,0.023224,0.714891,0.058878,5,10,0.718
2092322149,0.027436,0.837260,0.097758,7,3,0.844
2092322154,0.025842,0.781822,0.117296,9,7,0.792
2092322167,0.029589,0.872695,0.222772,15,4,0.904
2092322195,0.023881,0.670654,0.032970,3,5,0.672
2092322200,0.026085,0.726754,0.059924,5,10,0.730
2092322204,0.027989,0.773680,0.089958,7,4,0.780
2092322209,0.029510,0.809367,0.121676,9,6,0.820
2092322216,0.025032,0.678607,-0.033388,12,8,0.680
2092322220,0.028969,0.779343,-0.012913,14,5,0.780
2092322223,0.031550,0.845563,0.215525,15,5,0.876
2092322246,0.031039,0.801277,0.013297,1,12,0.802
2092322250,0.028040,0.718466,0.035482,3,4,0.720
2092322255,0.031859,0.810276,0.067245,5,7,0.814
2092322260,0.030485,0.769612,0.089471,7,4,0.776
2092322264,0.032764,0.821103,0.123553,9,6,0.832
2092322267,0.026549,0.662934,-0.054346,10,4,0.666
2092322276,0.031985,0.787230,-0.013052,14,5,0.788
2092322278,0.036048,0.884053,0.225878,15,3,0.916
2092322306,0.028511,0.670473,0.032970,3,5,0.672
2092322310,0.031449,0.734519,0.060621,5,10,0.738
2092322315,0.035223,0.817099,0.095320,7,3,0.824
2092322319,0.036486,0.840719,0.126682,9,5,0.852
2092322326,0.034112,0.778184,-0.038622,12,6,0.780
2092322329,0.040073,0.911130,0.200854,13,3,0.936
2092322331,0.031207,0.707204,-0.011656,14,7,0.708
2092322333,0.037425,0.845323,0.215525,15,5,0.876
2092322361,0.032130,0.698302,0.034435,3,5,0.700
2092322366,0.034368,0.742366,0.061318,5,9,0.746
2092322370,0.036761,0.789211,0.091908,7,4,0.796
2092322375,0.037544,0.801124,0.120425,9,6,0.812
2092322377,0.035830,0.762243,-0.063061,10,3,0.766
2092322386,0.037060,0.779000,-0.012913,14,5,0.780
2092322389,0.044933,0.941672,0.241407,15,2,0.976
2092322416,0.034309,0.694199,0.034226,3,5,0.696
2092322421,0.037883,0.762144,0.063061,5,9,0.766
2092322425,0.039447,0.789081,0.091908,7,4,0.796
2092322430,0.041857,0.832557,0.125431,9,5,0.844
2092322437,0.044499,0.877667,-0.043856,12,3,0.880
2092322439,0.046310,0.910834,0.200854,13,3,0.936
2092322442,0.041137,0.806829,-0.013402,14,5,0.808
2092322444,0.044587,0.872058,0.222772,15,4,0.904
2092322467,0.038305,0.728883,0.012040,1,16,0.730
2092322472,0.035414,0.670144,0.032970,3,5,0.672
2092322476,0.041971,0.789864,0.065502,5,8,0.794
2092322481,0.041093,0.769119,0.089471,7,4,0.776
2092322485,0.040903,0.761398,0.114167,9,8,0.772
2092322492,0.042124,0.777791,-0.038622,12,6,0.780
2092322495,0.049453,0.910669,0.200854,13,3,0.936
2092322499,0.047602,0.871898,0.222772,15,4,0.904
2092322527,0.040450,0.717875,0.035482,3,4,0.720
2092322531,0.042024,0.741972,0.061318,5,9,0.746
2092322536,0.042198,0.741224,0.086058,7,5,0.748
2092322541,0.046946,0.820415,0.123553,9,6,0.832
2092322548,0.042539,0.737760,-0.036529,12,7,0.740
2092322550,0.052631,0.910490,0.200854,13,3,0.936
2092322555,0.054679,0.941157,0.241407,15,2,0.976
2092322582,0.042955,0.717729,0.035482,3,4,0.720
2092322587,0.051790,0.861149,0.071777,5,5,0.866
2092322591,0.046461,0.768813,0.089471,7,4,0.776
2092322596,0.047414,0.780811,0.117296,9,7,0.792
2092322603,0.043163,0.705711,-0.034854,12,7,0.708
2092322605,0.055809,0.910301,0.200854,13,3,0.936
2092322607,0.049554,0.806356,-0.013402,14,5,0.808
2092322610,0.057964,0.940960,0.241407,15,2,0.976
2092322637,0.043945,0.693656,0.034226,3,5,0.696
2092322642,0.044672,0.701893,0.057832,5,11,0.706
2092322647,0.054211,0.847888,0.099220,7,3,0.856
2092322651,0.052672,0.820067,0.123553,9,6,0.832
2092322658,0.050266,0.777307,-0.038622,12,6,0.780
2092322663,0.052369,0.806178,-0.013402,14,5,0.808
2092322665,0.051960,0.798097,0.203102,15,6,0.828
2092322693,0.044767,0.669584,0.032970,3,5,0.672
2092322697,0.047923,0.713661,0.058878,5,10,0.718
2092322702,0.049958,0.740742,0.086058,7,5,0.748
2092322707,0.052864,0.780461,0.117296,9,7,0.792
2092322709,0.043044,0.634113,-0.051905,10,4,0.638
2092322713,0.046187,0.677496,-0.033388,12,8,0.680
2092322718,0.053270,0.778060,-0.012913,14,5,0.780
2092322720,0.051308,0.747800,0.189644,15,8,0.776
2092322748,0.047104,0.669424,0.032970,3,5,0.672
2092322753,0.053784,0.761187,0.063061,5,9,0.766
2092322757,0.055915,0.788086,0.091908,7,4,0.796
2092322762,0.057273,0.803916,0.121051,9,6,0.816
2092322764,0.047244,0.661781,-0.054346,10,4,0.666
2092322769,0.048552,0.677330,-0.033388,12,8,0.680
2092322773,0.060005,0.833716,-0.013890,14,4,0.836
2092322776,0.060866,0.843959,0.215525,15,5,0.876
2092322803,0.052384,0.709092,0.035063,3,4,0.712
2092322808,0.054377,0.733178,0.060621,5,10,0.738
2092322813,0.060729,0.815600,0.095320,7,3,0.824
2092322817,0.059784,0.799772,0.120425,9,6,0.812
2092322824,0.053012,0.705040,-0.034854,12,7,0.708
2092322829,0.053282,0.705884,-0.011656,14,7,0.708
2092322831,0.063811,0.843741,0.215525,15,5,0.876
2092322859,0.053626,0.692974,0.034226,3,5,0.696
2092322863,0.051381,0.661473,0.054346,5,12,0.666
2092322868,0.059255,0.759969,0.088496,7,4,0.768
2092322872,0.061034,0.779864,0.117296,9,7,0.792
2092322875,0.051863,0.661436,-0.054346,10,4,0.666
2092322879,0.053279,0.676975,-0.033388,12,8,0.680
2092322886,0.065232,0.824255,0.210349,15,5,0.856
2092322914,0.052501,0.648986,0.031923,3,5,0.652
2092322919,0.057882,0.712922,0.058878,5,10,0.718
2092322923,0.064164,0.787457,0.091908,7,4,0.796
2092322928,0.066976,0.819023,0.123553,9,6,0.832
2092322930,0.054171,0.661250,-0.054346,10,4,0.666
2092322935,0.050732,0.617068,-0.030248,12,9,0.620
2092322939,0.058209,0.705495,-0.011656,14,7,0.708
2092322942,0.071928,0.870229,0.222772,15,4,0.904
2092322969,0.054766,0.648799,0.031923,3,5,0.652
2092322974,0.072814,0.859626,0.071777,5,5,0.866
2092322978,0.064559,0.759537,0.088496,7,4,0.768
2092322983,0.068492,0.803038,0.121051,9,6,0.816
2092322990,0.066534,0.776084,-0.038622,12,6,0.780
2092322995,0.069241,0.804904,-0.013402,14,5,0.808
2092322997,0.080936,0.939263,0.241407,15,2,0.976
2092323021,0.052547,0.599610,0.009806,1,23,0.602
2092323025,0.058780,0.668500,0.032970,3,5,0.672
2092323030,0.065309,0.740286,0.061318,5,9,0.746
2092323035,0.069660,0.786990,0.091908,7,4,0.796
2092323039,0.069198,0.779183,0.117296,9,7,0.792
2092323042,0.058786,0.660856,-0.054346,10,4,0.666
2092323046,0.069243,0.775847,-0.038622,12,6,0.780
2092323051,0.063133,0.705071,-0.011656,14,7,0.708
2092323053,0.078002,0.869706,0.222772,15,4,0.904
2092323081,0.055657,0.608622,0.029830,3,6,0.612
2092323085,0.067165,0.732117,0.060621,5,10,0.738
2092323090,0.072407,0.786742,0.091908,7,4,0.796
2092323095,0.067558,0.731728,0.109787,9,9,0.744
2092323097,0.061093,0.660647,-0.054346,10,4,0.666
2092323101,0.071950,0.775601,-0.038622,12,6,0.780
2092323106,0.070411,0.756615,-0.012564,14,6,0.760
2092323108,0.076017,0.815570,0.208279,15,6,0.848
2092323136,0.063446,0.668073,0.032970,3,5,0.672
2092323141,0.062918,0.660476,0.054346,5,12,0.666
2092323145,0.070621,0.739058,0.086058,7,5,0.748
2092323150,0.077274,0.806210,0.121676,9,6,0.820
2092323152,0.066064,0.688195,-0.056786,10,3,0.694
2092323157,0.067383,0.699799,-0.034645,12,7,0.704
2092323161,0.068053,0.704613,-0.011656,14,7,0.708
2092323164,0.078863,0.815300,0.208279,15,6,0.848
2092323191,0.061079,0.620144,0.030458,3,6,0.624
2092323196,0.073058,0.739561,0.061318,5,9,0.746
2092323201,0.068111,0.687446,0.079721,7,5,0.696
2092323205,0.077353,0.778415,0.117296,9,7,0.792
2092323207,0.068465,0.687961,-0.056786,10,3,0.694
2092323212,0.077363,0.775080,-0.038622,12,6,0.780
2092323219,0.094042,0.938041,0.241407,15,2,0.976
2092323247,0.066074,0.647745,0.031923,3,5,0.652
2092323251,0.067515,0.660021,0.054346,5,12,0.666
2092323256,0.070493,0.687206,0.079721,7,5,0.696
2092323260,0.076406,0.742773,0.111664,9,8,0.756
2092323267,0.073878,0.715208,-0.035482,12,7,0.720
2092323272,0.083237,0.803578,-0.013402,14,5,0.808
2092323274,0.087299,0.841636,0.215525,15,5,0.876
2092323297,0.073406,0.698044,0.011552,1,18,0.702
2092323302,0.067440,0.639572,0.031504,3,5,0.644
2092323307,0.069761,0.659788,0.054346,5,12,0.666
2092323311,0.078273,0.738287,0.086058,7,5,0.748
2092323316,0.080604,0.758223,0.114167,9,8,0.772
2092323318,0.059684,0.560678,-0.045630,10,5,0.566
2092323327,0.082992,0.775453,-0.012913,14,5,0.780
2092323330,0.087281,0.814442,0.208279,15,6,0.848
2092323357,0.070496,0.647279,0.031923,3,5,0.652
2092323362,0.072030,0.659544,0.054346,5,12,0.666
2092323366,0.086009,0.785371,0.091908,7,4,0.796
2092323371,0.083234,0.757939,0.114167,9,8,0.772
2092323373,0.069473,0.631764,-0.051905,10,4,0.638
2092323378,0.077493,0.702770,-0.034854,12,7,0.708
2092323385,0.090141,0.814130,0.208279,15,6,0.848
2092323412,0.075045,0.666870,0.032970,3,5,0.672
2092323417,0.074390,0.659282,0.054346,5,12,0.666
2092323422,0.091943,0.812674,0.095320,7,3,0.824
2092323426,0.084164,0.741934,0.111664,9,8,0.756
2092323433,0.088144,0.773928,-0.038622,12,6,0.780
2092323440,0.107100,0.936640,0.241407,15,2,0.976
2092323468,0.082945,0.714213,0.035482,3,4,0.720
2092323472,0.076724,0.659014,0.054346,5,12,0.666
2092323477,0.088365,0.757136,0.088496,7,4,0.768
2092323482,0.088606,0.757330,0.114167,9,8,0.772
2092323484,0.080437,0.686664,-0.056786,10,3,0.694
2092323495,0.099042,0.840335,0.215525,15,5,0.876
2092323532,0.090942,0.756831,0.088496,7,4,0.768
2092323537,0.089293,0.741334,0.111664,9,8,0.756
2092323544,0.081493,0.674160,-0.033388,12,8,0.680
2092323551,0.101901,0.839993,0.215525,15,5,0.876
2092323578,0.078543,0.638303,0.031504,3,5,0.644
2092323592,0.093783,0.756706,0.114167,9,8,0.772
2092323599,0.087267,0.701623,-0.034854,12,7,0.708
2092323606,0.104805,0.839635,0.215525,15,5,0.876
2092323634,0.087795,0.693506,0.034435,3,5,0.700
2092323638,0.083518,0.658188,0.054346,5,12,0.666
2092323643,0.099683,0.783753,0.091908,7,4,0.796
2092323647,0.095425,0.748536,0.112916,9,8,0.764
2092323650,0.083997,0.658127,-0.054346,10,4,0.666
2092323654,0.086168,0.673579,-0.033388,12,8,0.680
2092323689,0.073718,0.566439,0.027736,3,6,0.572
2092323698,0.096242,0.736160,0.086058,7,5,0.748
